SKU,Marca,Nome,Categoria,produto_id,valor_ini,valor_fim,perc_desc,tipo_desc
18662,MEDLEY - GEN,Omeprazol 20mg 7 Cápsulas Medley,MEDICAMENTOS,18662.0,22.18,18.28,17.58,comumValor
32972,EMS GENÉRICO,Pantoprazol 20mg 7 Comprimidos EMS,MEDICAMENTOS,32972.0,33.95,5.06,85.10,comumValor
32766,EMS GENÉRICO,Paracetamol 100mg Pó Solução Oral 5g Limão/Mel EMS,MEDICAMENTOS,32766.0,2.09,2.09,,
39047,BIOSINTETICA - GEN,Loratadina+Sulfato de Pseudoefedrina Xarope 60ml Ache,MEDICAMENTOS,39047.0,34.53,21.52,37.68,comumValor
45402,NOVA QUIMICA,Pantoprazol 40mg 42 Comprimidos Nova Química,MEDICAMENTOS,45402.0,137.71,103.50,24.84,comumValor
49701,BIOSINTETICA - GEN,Pantoprazol 20mg 42 Comprimidos Biosintética,MEDICAMENTOS,49701.0,73.00,38.74,46.93,comumValor
50939,BIOSINTETICA - GEN,Dipirona 50mg Solução Oral 100ml Biosintética,MEDICAMENTOS,50939.0,18.60,14.45,22.31,comumValor
94034865,TEUTO,Cetoprofeno Gel 30g Teuto,MEDICAMENTOS,94034865.0,23.17,22.13,4.49,comumValor
94035775,BIOSINTETICA - GEN,Cloridrato de Ranitidina 300mg 20 Comprimidos Biosintética,MEDICAMENTOS,94035775.0,70.02,48.39,30.89,comumValor
94035883,GEOLAB,"Maleato de Dexclorfeniramina 0,4ml Solução Oral 120ml Geolab",MEDICAMENTOS,94035883.0,21.41,18.12,15.37,comumValor
27439,MEDLEY - GEN,Dipirona 500mg 10 Comprimidos Medley,MEDICAMENTOS,27439.0,9.47,6.50,31.36,comumValor
2045,NYCOMED - OL,Xantinon 1 Flaconete,MEDICAMENTOS,2045.0,3.12,3.12,,
94036469,CIMED,Nistatina+Óxido de Zinco Pomada 60g Cimed,MEDICAMENTOS,94036469.0,31.29,11.99,61.68,comumValor
32051,MERCK,Glifage XR 500Mg 30Comprimidos,MEDICAMENTOS,32051.0,11.46,9.49,17.19,comumValor
3524,HYPERMARCAS-DM,Epocler Flaconete 10Ml Abacaxi,MEDICAMENTOS,3524.0,3.90,1.80,53.85,leve0PagueMenosNoProximoValor
6344,CIMED,Teste de Gravidez Gravtest Easy,MEDICAMENTOS,6344.0,9.99,9.99,,
28543,HYPERMARCAS-DM,Engov 6Comprimidos,MEDICAMENTOS,28543.0,8.49,6.49,23.56,leve0PagueMenosNoProximoValor
45290,NOVO NORDISK,Tresiba Flex Touch 100Ui/Ml 3Ml,MEDICAMENTOS,45290.0,215.80,148.00,31.42,comumValor
1786,UNIAO QUIMICA,Ciclo 21 21 Comprimidos,MEDICAMENTOS,1786.0,10.44,8.00,23.37,comumValor
18803,NEO QUIMICA,Neosoro Adulto Solução Nasal 30ml,MEDICAMENTOS,18803.0,11.84,6.27,47.04,comumValor
47137,CIMED,Fluconazol 150mg 1 Cápsula Cimed,MEDICAMENTOS,47137.0,13.74,8.09,41.12,comumValor
94038028,CIMED,"Diad 1,5mg 1 Comprimido",MEDICAMENTOS,94038028.0,21.83,19.48,10.77,comumValor
94035414,CIMED,Nimesulida 100mg 12 Comprimidos Cimed,MEDICAMENTOS,94035414.0,10.13,3.92,61.30,leve0PagueMenosNoProximoValor
36768,CIMED,Bepantriz Pomada 30g,MEDICAMENTOS,36768.0,24.08,14.46,39.95,comumValor
126,HYPERA,Buscopan Composto com 20 Drageas,MEDICAMENTOS,126.0,24.06,21.90,8.98,comumValor
36500,GLAXO - OL FARMA,Avamys Spray 120 Doses,MEDICAMENTOS,36500.0,72.49,61.36,15.35,comumValor
38861,MEDLEY - GEN,Citrato de Sildenafila 50mg 4 Comprimidos Medley,MEDICAMENTOS,38861.0,19.40,16.91,12.84,comumValor
6790,HISAMITSU,Salonpas Emplastro Grande 1Env 2 Unidades,MEDICAMENTOS,6790.0,9.67,9.67,,
94036775,AVENTIS - OL,Dorflex Uno Enxaqueca 1g 10 Comprimidos,MEDICAMENTOS,94036775.0,17.22,15.37,10.74,comumValor
48038,AVENTIS - OL,Dorflex Analgésico e Relaxante Muscular 36 Comprimidos,MEDICAMENTOS,48038.0,25.57,22.08,13.65,comumValor
94034851,NEO QUIMICA - GENERICOS,Tadalafila 20mg 1 Comprimido Neo Química,MEDICAMENTOS,94034851.0,21.64,11.66,46.12,comumValor
3826,GLAXO SMITHKLINE - OTC,Sal de Fruta Eno Sabor Laranja 2 envelopes 5g cada,MEDICAMENTOS,3826.0,4.49,0.00,100.00,leve4Pague3
41011,CIMED,Loratamed 10mg 12 Comprimidos,MEDICAMENTOS,41011.0,20.84,6.99,66.46,comumValor
41735,GERMED-SIGMA PHARMA,Nistatina+Óxido de Zinco Pomada 60g Germed,MEDICAMENTOS,41735.0,31.59,10.12,67.96,comumValor
42403,HYPERMARCAS-DM,Lacto Purga 16Comprimidos,MEDICAMENTOS,42403.0,12.30,12.30,,
94036420,HYPERMARCAS-DM,Gastrol Efervescente Sache 5G Laranja,MEDICAMENTOS,94036420.0,3.75,3.06,18.40,comumValor
30529,J&J - OL,Tylenol Sinus 500Mg 24Comprimidos,MEDICAMENTOS,30529.0,23.33,23.33,,
50089,RECKITT,Lufta Gastro Pro Sache 10Ml,MEDICAMENTOS,50089.0,4.00,4.00,,
2611,GLAXO - OL FARMA,Aerolin 100Mg Spray 200 Doses,MEDICAMENTOS,2611.0,27.57,24.15,12.40,comumValor
94033325,AVENTIS - OL,Dorflex Analgésico e Relaxante Muscular 24 comprimidos,MEDICAMENTOS,94033325.0,17.52,17.42,0.57,comumValor
30467,MEDLEY - GEN,Losartana Potássica 50mg 30 Comprimidos Medley,MEDICAMENTOS,30467.0,7.88,4.30,45.43,leve0PagueMenosNoProximoValor
38860,MEDLEY - GEN,Citrato de Sildenafila 50mg 2 Comprimidos Medley,MEDICAMENTOS,38860.0,9.89,7.50,24.17,comumValor
94035431,CIMED,Aciclovir 50mg Creme 10g Cimed,MEDICAMENTOS,94035431.0,30.77,17.05,44.59,comumValor
49521,NOVO NORDISK,Saxenda Liraglutida 6MG/ML 3X3ML - Sem Agulhas,MEDICAMENTOS,49521.0,1011.58,685.95,32.19,comumValor
557,HYPERMARCAS-DM,Neosaldina 20Drageas,MEDICAMENTOS,557.0,28.31,23.03,18.65,comumValor
18882,RECKITT,Luftal Max 10Capsulas Gelatinosas,MEDICAMENTOS,18882.0,28.60,28.60,,
149,MERCK,Cebion 1G 10Comprimidos Efervescente Laranja,MEDICAMENTOS,149.0,18.32,12.52,31.66,comumValor
6785,HISAMITSU,Salonpas Emplastro Pequeno 1Env 4 Unidades,MEDICAMENTOS,6785.0,4.85,4.81,0.82,comumValor
862,NYCOMED - OL,Xantinon 10Comprimidos,MEDICAMENTOS,862.0,5.67,5.67,,
35598,HYPERA,Buscofem 400Mg 10Capsulas,MEDICAMENTOS,35598.0,31.24,29.79,4.64,comumValor
46066,MEDLEY - GEN,Tadalafila 5mg 30 Comprimidos Medley,MEDICAMENTOS,46066.0,98.71,36.77,62.75,comumValor
3865,GLAXO SMITHKLINE - OTC,Sonrisal 2Comprimidos Efervescente Limão,MEDICAMENTOS,3865.0,2.86,2.86,,
20229,EMS GENÉRICO,Dipirona 500mg 10 Comprimidos EMS,MEDICAMENTOS,20229.0,7.71,6.53,15.30,comumValor
10980,AVENTIS - OL,Dorflex 10Comprimidos,MEDICAMENTOS,10980.0,9.88,9.88,,
31340,CIMED,Cimegripe 400mg 20 Cápsulas,MEDICAMENTOS,31340.0,27.34,9.99,63.46,comumValor
273,BOEHRINGER - OL,Dulcolax 20 Drágeas,MEDICAMENTOS,273.0,18.04,16.90,6.32,comumValor
2782,BAYER/SCHERING - OL,Vitamina C Redoxon 200mg/ml Gotas com 20ml,MEDICAMENTOS,2782.0,21.41,21.10,1.45,comumValor
38575,MEDLEY - GEN,Ibuprofeno 100mg Gotas 20ml Medley,MEDICAMENTOS,38575.0,16.65,12.99,21.98,comumValor
1385,AVENTIS - OL,Puran T4 50Mcg 30Comprimidos,MEDICAMENTOS,1385.0,19.50,16.46,15.59,comumValor
36297,AVENTIS - OL,Lantus Solostar 3Ml,MEDICAMENTOS,36297.0,119.57,89.57,25.09,comumValor
29985,SIGMA PHARMA OL,Indux 50Mg 10Comprimidos,MEDICAMENTOS,29985.0,74.32,74.32,,
33743,AVENTIS - OL,Analgésico e Antitérmico Novalgina 1g 10 comprimidos,MEDICAMENTOS,33743.0,27.45,23.57,14.13,comumValor
44730,PRATI-DONADUZZI,Ibuprofeno 600mg 20 Comprimidos Prati-Donaduzzi,MEDICAMENTOS,44730.0,21.74,12.82,41.03,comumValor
39982,NEO QUIMICA,Torsilax 12 Comprimidos,MEDICAMENTOS,39982.0,16.98,7.88,53.59,comumValor
37057,HYPERA,Buscofem 400Mg 2Capsulas,MEDICAMENTOS,37057.0,7.28,7.28,,
94035594,J&J - OL,Tylenol Sinus 500mg 36 Comprimidos,MEDICAMENTOS,94035594.0,34.96,34.61,1.00,comumValor
94034619,GERMED-SIGMA PHARMA,Prednisona 20mg 10 Comprimidos Germed,MEDICAMENTOS,94034619.0,26.27,12.07,54.05,comumValor
45846,LIBBS,Sumaxpro 500/50Mg 2Comprimidos,MEDICAMENTOS,45846.0,42.21,42.21,,
48588,CIMED,Fluconazol 150mg 2 Cápsulas Cimed,MEDICAMENTOS,48588.0,22.03,11.26,48.89,comumValor
94037451,CIMED,Tadalafila 20mg 4 Comprimidos Cimed,MEDICAMENTOS,94037451.0,15.36,7.31,52.41,leve0PagueMenosNoProximoValor
44563,GLAXO SMITHKLINE - OTC,Sonrisal 5x2Comprimidos Efervescente Tradicional,MEDICAMENTOS,44563.0,14.35,11.49,19.93,comumValor
38247,NEO QUIMICA - GENERICOS,Losartana Potassica 50mg 30 Comprimidos Neo Química,MEDICAMENTOS,38247.0,9.74,7.35,24.54,comumValor
47331,PRATI-DONADUZZI,Cloridrato de Metformina 500mg 30 Comprimidos Prati-Donaduzzi,MEDICAMENTOS,47331.0,8.11,7.99,1.48,comumValor
2405,ZAMBON,Seki Xarope 120ml,MEDICAMENTOS,2405.0,30.29,29.71,1.91,comumValor
94037334,AVENTIS - OL,Dorflex Uno Enxaqueca 1g 20 Comprimidos,MEDICAMENTOS,94037334.0,26.97,25.62,5.01,comumValor
19034,EMS GENÉRICO,Paracetamol 750mg 20 Comprimidos EMS,MEDICAMENTOS,19034.0,20.81,6.06,70.88,comumValor
45575,HYPERMARCAS-DM,Engov 24Comprimidos,MEDICAMENTOS,45575.0,26.51,26.51,,
30728,CIMED,Sinvastatina 20mg 30 Comprimidos Cimed,MEDICAMENTOS,30728.0,32.91,14.01,57.43,comumValor
36836,AVENTIS - OL,Allegra Pediátrico 6Mg 60Ml,MEDICAMENTOS,36836.0,38.62,35.77,7.38,comumValor
49584,HYPERMARCAS-DM,Benegrip 12Drageas,MEDICAMENTOS,49584.0,26.48,24.08,9.06,comumValor
3328,J&J - OL,Tylenol Bebe 100Mg/Ml Gotas 15Ml,MEDICAMENTOS,3328.0,59.05,57.30,2.96,comumValor
94034853,NEO QUIMICA - GENERICOS,Tadalafila 20mg 4 Comprimidos Neo Química,MEDICAMENTOS,94034853.0,37.34,20.67,44.64,comumValor
685,GENON,Primosiston Oral 30Comprimidos,MEDICAMENTOS,685.0,14.24,12.88,9.55,comumValor
44382,HYPERMARCAS-DM,Addera D3 50.000UI 4 Capsulas ,MEDICAMENTOS,44382.0,127.48,61.96,51.40,leve0PagueMenosNoProximoValor
94034242,PRATI-DONADUZZI,Tadalafila 20mg 8 Comprimidos Prati-Donaduzzi,MEDICAMENTOS,94034242.0,64.70,22.58,65.10,comumValor
9849,NEO QUIMICA,Histamin 2mg/5ml Xarope 100ml,MEDICAMENTOS,9849.0,24.82,13.99,43.63,comumValor
49599,NEO QUIMICA - GENERICOS,Citrato de Sildenafila 50mg 4 Comprimidos Neo Química,MEDICAMENTOS,49599.0,7.64,3.67,51.96,leve0PagueMenosNoProximoValor
2177,AVENTIS - OL,Novalgina 50Mg/Ml Solução Oral 100Ml,MEDICAMENTOS,2177.0,46.80,38.63,17.46,comumValor
39876,NOVA QUIMICA,"Cloridrato de Naratriptana 2,5mg 10 Comprimidos Nova Química",MEDICAMENTOS,39876.0,39.69,29.93,24.59,comumValor
3852,GLAXO SMITHKLINE - OTC,Sal de Fruta Eno Tradicional 2 envelopes 5g cada,MEDICAMENTOS,3852.0,4.49,0.00,100.00,leve4Pague3
48930,EMS GENÉRICO,Tadalafila 20mg 4 Comprimidos EMS,MEDICAMENTOS,48930.0,34.73,12.58,63.78,comumValor
5563,MSD AMERICAN,Nasonex 120 Doses Spray Nasal,MEDICAMENTOS,5563.0,66.57,61.33,7.87,comumValor
9879,NEO QUIMICA,Doralgina 20 Drageas,MEDICAMENTOS,9879.0,29.21,15.38,47.35,comumValor
40256,GLAXO SMITHKLINE - OTC,Sonridor CAF 4Comprimidos,MEDICAMENTOS,40256.0,15.54,15.54,,
18659,MEDLEY - GEN,Diclofenaco de Potassio 50mg 20 Comprimidos Medley,MEDICAMENTOS,18659.0,12.63,8.99,28.82,comumValor
10751,ASTRA ZENECA,"Pulmicort Suspensão 0,25Mg/Ml 5X2Ml",MEDICAMENTOS,10751.0,56.13,56.13,,
27455,MEDLEY - GEN,Pantoprazol 40mg 28 Comprimidos Medley,MEDICAMENTOS,27455.0,45.43,30.17,33.59,comumValor
45955,LIBBS,Sumaxpro 500/85Mg 2Comprimidos,MEDICAMENTOS,45955.0,68.48,68.48,,
94036824,AIRELA,Vitaxon C 1g 10 Comprimidos Efervescente Laranja ,MEDICAMENTOS,94036824.0,11.47,11.47,,
31859,GLAXO SMITHKLINE - OTC,Sal de Fruta Eno Sabor Guaraná 2 envelopes 5g cada,MEDICAMENTOS,31859.0,4.49,0.00,100.00,leve4Pague3
94033421,UNIPHAR,Alcool 70% Uniphar 50ml,MEDICAMENTOS,94033421.0,2.59,2.59,,
18470,EMS GENÉRICO,Hidroxido de Alumínio 240ml EMS,MEDICAMENTOS,18470.0,14.78,12.45,15.76,comumValor
1061,ASPEN,Magnesia Bissurada 40 Pastilhas,MEDICAMENTOS,1061.0,43.00,43.00,,
43352,TEUTO,Cloridrato de Metformina 850mg  30 Cápsulas Teuto,MEDICAMENTOS,43352.0,13.27,8.58,35.34,comumValor
29361,EUROFARMA LABORATÓRIOS S.A,Trok N Pomada 10G,MEDICAMENTOS,29361.0,20.35,17.69,13.07,comumValor
50128,RECKITT,Luftal Gotas 30ML,MEDICAMENTOS,50128.0,57.30,56.27,1.80,comumValor
36814,ACHE,Decongex Plus 4Comprimidos,MEDICAMENTOS,36814.0,10.09,10.09,,
10090,CIMED,"Narix Adulto 0,5mg Solução Nasal 30ml",MEDICAMENTOS,10090.0,6.14,4.41,28.18,leve0PagueMenosNoProximoValor
3871,HYPERMARCAS-DM,Estomazil Sache 5G Abacaxi,MEDICAMENTOS,3871.0,3.20,0.00,100.00,leve4Pague3
8889,AVENTIS - OL,Allegra D 180mg 10 Comprimidos,MEDICAMENTOS,8889.0,71.18,60.87,14.48,comumValor
40208,HYPERMARCAS-DM,Benegrip 20Drageas,MEDICAMENTOS,40208.0,38.93,35.87,7.86,comumValor
50838,NEO QUIMICA,Nimesulida 100mg 12 Comprimidos Neo Química,MEDICAMENTOS,50838.0,24.61,15.31,37.79,comumValor
2799,ACHE,Sorine Adulto 30Ml,MEDICAMENTOS,2799.0,26.84,25.54,4.84,comumValor
42662,EMS GENÉRICO,Losartana Potassica 50mg 30 Comprimidos EMS,MEDICAMENTOS,42662.0,20.38,7.45,63.44,comumValor
3434,GRANADO,SUP GLICERINA AD GRANADO 12UN,MEDICAMENTOS,3434.0,23.46,21.58,8.01,comumValor
94039220,NOVO NORDISK,Fiasp Flex Touch Insulina 100U/ml Solucao Injetavel 3ml,MEDICAMENTOS,94039220.0,63.61,44.00,30.83,comumValor
1337,AVENTIS - OL,Bi Profenid 150Mg 10Comprimidos,MEDICAMENTOS,1337.0,79.59,79.59,,
32913,GENON,Lacrifilm Colírio 15Ml,MEDICAMENTOS,32913.0,41.29,36.26,12.18,comumValor
1073,BAYER/SCHERING - OL,Vitamina C Redoxon 1g com 10 comprimidos efervescentes,MEDICAMENTOS,1073.0,20.30,17.11,15.71,comumValor
49216,MANTECORP/FARMASA - OL,Alivium 400Mg 3 Cápsulas,MEDICAMENTOS,49216.0,9.20,7.90,14.13,comumValor
28065,MEDLEY - GEN,Dipirona 500mg Gotas 10ml Medley,MEDICAMENTOS,28065.0,12.16,4.79,60.61,comumValor
19724,P&G - MED,Vick 44E Xarope 120Ml,MEDICAMENTOS,19724.0,35.15,32.79,6.71,comumValor
42839,KLEY HERTZ,"Rapilax 7,5mg Gotas 30ml",MEDICAMENTOS,42839.0,17.71,16.39,7.45,comumValor
17773,MANTECORP/FARMASA - OL,Predsim 3mg/ml Solução com 60ml,MEDICAMENTOS,17773.0,35.60,33.09,7.05,comumValor
42819,HYPERA,Gastrol 10 Pastilhas,MEDICAMENTOS,42819.0,10.14,10.14,,
27046,HYPERMARCAS-DM,Lacto Purga 6Comprimidos,MEDICAMENTOS,27046.0,5.05,5.05,,
94036954,GLAXO SMITHKLINE - OTC,Sonrisal 5x2Comprimidos Eferv Limão,MEDICAMENTOS,94036954.0,14.35,11.99,16.45,comumValor
94037365,HEBRON,Imunoglucan Ds 60Cps,MEDICAMENTOS,94037365.0,135.98,122.90,9.62,comumValor
38002,SANKYO,Lactulona Xarope 120Ml Salada de Frutas,MEDICAMENTOS,38002.0,59.92,59.34,0.97,comumValor
3707,AVENTIS - OL,Allegra 60mg 10 Comprimidos,MEDICAMENTOS,3707.0,45.78,44.07,3.74,comumValor
18665,MEDLEY - GEN,Sulfato de Neomicina+Bacitracina Pomada 15g Medley,MEDICAMENTOS,18665.0,13.67,11.51,15.80,comumValor
3347,ALCON,Lacrima Plus 15Ml,MEDICAMENTOS,3347.0,32.79,30.66,6.50,comumValor
2497,ACHE,Decongex Plus Xarope 120Ml,MEDICAMENTOS,2497.0,24.54,24.08,1.87,comumValor
30407,AVENTIS - OL,Puran T4 88Mcg 30Comprimidos,MEDICAMENTOS,30407.0,25.65,21.83,14.89,comumValor
94037421,LEGRAND GENERICOS,Pantoprazol 40mg 28 Comprimidos Legrand,MEDICAMENTOS,94037421.0,48.34,21.80,54.90,comumValor
94033382,EMS GENÉRICO,Budesonida 64mg Spray Nasal 120 Doses EMS,MEDICAMENTOS,94033382.0,51.02,30.77,39.69,comumValor
94038744,APSEN FARMACÊUTICA S/A,Inilok 40Mg 30Comprimidos,MEDICAMENTOS,94038744.0,70.37,59.48,15.48,comumValor
44392,HYPERMARCAS-DM,Neosaldina 10Drageas,MEDICAMENTOS,44392.0,19.85,15.99,19.45,comumValor
38828,NATULAB,Seakalm 260mg 20 Comprimidos,MEDICAMENTOS,38828.0,22.54,22.54,,
42080,HYPERMARCAS-DM,Neosaldina 30Drageas,MEDICAMENTOS,42080.0,42.00,33.49,20.26,comumValor
44811,MSD OL,Stezza 28Comprimidos,MEDICAMENTOS,44811.0,59.31,54.78,7.64,comumValor
3690,AVENTIS - OL,Allegra 120mg 10 Comprimidos,MEDICAMENTOS,3690.0,84.30,81.90,2.85,comumValor
30787,GRUNENTHAL,BELARA 21CPR,MEDICAMENTOS,30787.0,64.25,53.48,16.76,comumValor
30629,UNIAO QUIMICA,Bisalax 5mg 20 Comprimidos ,MEDICAMENTOS,30629.0,8.71,8.19,5.97,comumValor
18448,MEDLEY - GEN,Fluconazol 150mg 2 Cápsulas Medley,MEDICAMENTOS,18448.0,42.43,31.96,24.68,comumValor
37028,NEO QUIMICA,Prednisolona 20mg 10 Comprimidos Neo Química,MEDICAMENTOS,37028.0,26.54,15.57,41.33,comumValor
165,AVENTIS - OL,Vitamina C Targifor Cewin 500mg 30 Comprimidos,MEDICAMENTOS,165.0,37.50,35.01,6.64,comumValor
713,AVENTIS - OL,Puran T4 100Mcg 30Comprimidos,MEDICAMENTOS,713.0,16.61,13.61,18.06,comumValor
238,BAYER,Diane 35 21Comprimidos,MEDICAMENTOS,238.0,40.40,40.40,,
3804,AVENTIS - OL,Anador 4Comprimidos,MEDICAMENTOS,3804.0,5.32,4.50,15.41,comumValor
9851,NEO QUIMICA,Histamin 2mg 20 Comprimidos,MEDICAMENTOS,9851.0,17.29,8.99,48.00,comumValor
38573,MOMENTA FARMACÊUTICA LTDA.,Koide D Xarope 120Ml,MEDICAMENTOS,38573.0,50.53,42.93,15.04,comumValor
39318,SANDOZ GENERICOS,Sinvastatina 40mg 30 Comprimidos Sandoz,MEDICAMENTOS,39318.0,154.58,15.89,89.72,comumValor
94033324,MEDLEY - GEN,Cetoprofeno 150mg 10 Comprimidos Medley,MEDICAMENTOS,94033324.0,25.93,15.52,40.15,leve0PagueMenosNoProximoValor
9859,NEO QUIMICA,Massageol Aerosol 120ml,MEDICAMENTOS,9859.0,55.36,29.66,46.42,comumValor
2949,EMS,Naridrin Adulto Solução Nasal 30ml,MEDICAMENTOS,2949.0,37.59,23.10,38.55,comumValor
94036966,CIMED,Multivitamínico Lavitan Super Fórmula A-Z Homem,MEDICAMENTOS,94036966.0,37.91,37.91,,
94037448,CIMED,Rosuvastatina Cálcica 20mg 30 Comprimidos Cimed,MEDICAMENTOS,94037448.0,240.47,37.80,84.28,comumValor
50295,EUROFARMA LABORATÓRIOS S.A,Feminis 30Capsulas,MEDICAMENTOS,50295.0,119.12,119.12,,
26679,MEDLEY - GEN,Cloridrato de Sertralina 50mg 30 Comprimidos Medley,MEDICAMENTOS,26679.0,48.36,31.01,35.88,comumValor
47422,ASTRA ZENECA,Xigduo XR 10/1000 30Comprimidos,MEDICAMENTOS,47422.0,255.78,194.65,23.90,comumValor
44701,BAYER/SCHERING - OL,VItamina C Redoxon 1g com 30 comprimidos Sabor Laranja,MEDICAMENTOS,44701.0,48.69,48.08,1.25,comumValor
9471,AVENTIS - OL,Puran T4 25Mcg 30Comprimidos,MEDICAMENTOS,9471.0,17.63,14.86,15.71,comumValor
94038720,TAKEDA PHARMA LTDA,Dexilant 30Mg 30Comprimidos,MEDICAMENTOS,94038720.0,123.65,110.30,10.80,comumValor
1292,ACHE,Cefaliv 12Comprimidos,MEDICAMENTOS,1292.0,21.96,20.48,6.74,comumValor
33725,EMS GENÉRICO,"Maleato de Timolol 0,5% Colirio 5ml EMS",MEDICAMENTOS,33725.0,14.74,8.39,43.08,comumValor
33722,EMS GENÉRICO,Furoato de Mometasona Pomada 20g EMS,MEDICAMENTOS,33722.0,53.51,25.03,53.22,comumValor
45392,PRATI-DONADUZZI,Cloridrato de Metformina 850mg 30 Comprimidos Prati-Donaduzzi,MEDICAMENTOS,45392.0,8.19,5.67,30.77,comumValor
94034906,BAYER/SCHERING - OL,Redoxon Tripla Acao 10Comprimidos Efervescente,MEDICAMENTOS,94034906.0,22.33,22.33,,
33830,MANTECORP/FARMASA - OL,Alivium 100Mg Gotas 20Ml,MEDICAMENTOS,33830.0,47.64,43.97,7.70,comumValor
33918,LIBBS,"Elani Ciclo 3Mg+0,03Mg 21Comprimidos",MEDICAMENTOS,33918.0,68.64,56.62,17.51,comumValor
34049,ALCON,"Patanol S Colírio 2,5Ml",MEDICAMENTOS,34049.0,78.99,68.22,13.63,comumValor
36739,AVENTIS - OL,Apidra Solostar 3Ml,MEDICAMENTOS,36739.0,46.45,46.45,,
94035532,PRATI-DONADUZZI,Fosfato Sódico de Prednisolona 3mg Soluçao 120ml Prati-Donaduzzi,MEDICAMENTOS,94035532.0,38.82,23.85,38.56,comumValor
50811,NEO QUIMICA - GENERICOS,Citrato de Sildenafila 50mg 2 Comprimidos Neo Química,MEDICAMENTOS,50811.0,15.74,6.32,59.85,comumValor
20910,EUROFARMA LABORATÓRIOS S.A,Tamisa 20 21Drageas,MEDICAMENTOS,20910.0,37.58,32.19,14.34,comumValor
