productName,brand,link,description,skuId,ean,Price,ListPrice,PriceWithoutDiscount,IsAvailable
Fralda Pampers Premium Care XG 60 unidades,Pampers,https://www.drogariasaopaulo.com.br/fralda-pampers-premium-care-jumbo-xg-60un-procter/p,"Pampers Premium Care , nossa proteção mais suave para a sua pele. É suave como o algodão° e ultra respirável. Também tem canais de ar para uma pele seca e arejada, e uma loção hipoalergênica exclusiva que ajuda a prevenir irritações.  Suave como algodão°: a proteção mais suave da PampersCanais de Ar: para uma pele arejada e sequinhaLoção hipoalergênica exclusiva: ajuda a prevenir irritaçõesIncrível sistema de absorção que oferece até 12 horas de sono sequinho**Ajuste cômodo e flexível: esticam e se ajustam aos movimentos do seu bebêBarreiras anti-derrames\r\n",668826,7500435132459,129.99,129.99,129.99,true
Lamitor CD 100mg Torrent 60 Comprimidos,Torrent,https://www.drogariasaopaulo.com.br/lamitor-cd-100mg-60-comprimidos-para-suspensao---c1-torrent/p,Lamitor CD 100mg Torrent 60 Comprimidos,656720,8903855076393,155.0,191.83,155.0,true
Spray Clareador de Cabelo Phytoervas Sun In 120ml,Phytoervas,https://www.drogariasaopaulo.com.br/spray-clareador-de-cabelo-phytoervas-sun-in-120ml/p,"O  Spray Clareador de Cabelo Phytoervas Sun In 120ml  é formulado à base de camomila e óleo de macadâmia. Sun In é um clareador e condicionador de cabelos, a distribuição do Sun IN deve ser feita com os cabelos úmidos e após a aplicação, aquecê-lo ao sol ou com o secador. A intensidade do clareamento acontece de acordo com cada tonalidade específica e natural dos cabelos. Possui maior proteção dos fios no processo de clareamento.",604917,7896044942108,19.9,23.69,19.9,true
Absorvente Externo Intimus Tripla Proteção Suave Com Abas 32 Unidades,Intimus,https://www.drogariasaopaulo.com.br/absorvente-intimus-gel-suave-c-abas-32-unidades/p,"A Intimus® pode te ajudar a deixar a sua zona íntima mais seca e protegida! O Absorvente Tripla Proteção conta com Center Block, ajudando na absorção instantânea do seu fluxo. Sem contar que ainda absorve 2 vezes mais rápido e distribui por todo absorvente, prevenindo vazamentos. Perfeito para que você se sinta seca enquanto usa. E aí? Que tal conferir e comprovar? O Absorvente Intimus® Tripla Proteção tem controle de odores, é dermatologicamente testado e tem 100% de materiais respiráveis.",548014,7896007544042,21.45,21.45,21.45,true
Tadalafila 5mg Genérico Medley 30 Comprimidos Revestidos,Medley,https://www.drogariasaopaulo.com.br/tadalafila-5mg-generico-medley-30-comprimidos-revestidos/p,"Tadalafila é um medicamento para o tratamento da dificuldade de obtenção e/ou manutenção da ereção do pênis (disfunção erétil). Ele ajuda a aumentar o fluxo de sangue no pênis e pode auxiliar homens com disfunção erétil a obterem e manterem uma ereção satisfatória para a atividade sexual. Tadalafila age, em média, a partir de 30 minutos, podendo ter ação por até 36 horas.",533467,7896422501651,38.19,89.73,38.19,true
Nistatina+ Oxido Zinco Genérico Neo Química 60g,Neo Química,https://www.drogariasaopaulo.com.br/nistatina-oxido-zinco-generico-neo-quimica-60g/p,"Nistatina+ Oxido Zinco Genérico Neo Química 60g deve ser aplicado duas ou mais vezes ao dia nas áreas afetadas. Durante a fase aguda da assadura perineal, recomenda-se que os resíduos orgânicos sejam eliminados pela higiene local, secando-se adequadamente e aplicando-se o produto sobre a área afetada. Este medicamento tem como indicação principal proteção e tratamento das assaduras infantis (dermatite amoniacal “dermatite das fraldas”). Outras indicações são os intertrigos (mamário, perianal, interdigital, axilar), as paroníqueas por Monília.",492370,7896714224688,24.99,26.52,24.99,true
Mesacol Mmx 1200mg Takeda 30 Comprimidos Revestidos,Takeda,https://www.drogariasaopaulo.com.br/mesacol-mmx-1200mg-takeda-30-comprimidos-revestidos/p,"Mesacol Mmx 1200mg Takeda 30 Comprimidos Revestidos contém mesalazina, um anti-inflamatório que atua no meio intestinal tratando a colite ulcerativa leve a moderada tanto na fase aguda atuando na indução da remissão quanto na manutenção da remissão. O exato mecanismo de ação de Mesacol? MMX® ainda não está totalmente estabelecido, mas sabe-se que exerce ação local reduzindo a inflamação e inibindo uma enzima (a cicloxigenase) responsável pela liberação de prostaglandinas pela mucosa do intestino grosso (cólon).",316687,7896641807343,292.0,412.94,292.0,true
Fumarato Quetiapina 100mg Genérico 30 Comprimidos,EMS,https://www.drogariasaopaulo.com.br/fumarato-quetiapina-100mg-generico-30-comprimidos/p,"Fumarato Quetiapina 100mg Genérico 30 Comprimidos pertence a um grupo de medicamentos chamado antipsicóticos, os quais melhoram os sintomas de alguns tipos de transtornos mentais como esquizofrenia e episódios de mania e de depressão associados ao transtorno afetivo bipolar. A eficácia antidepressiva foi tipicamente observada dentro de uma semana de tratamento.",311693,7896004730370,34.49,137.88,34.49,true
Prosso D+ KM 2000UI Eurofarma 30 Comprimidos,Eurofarma,https://www.drogariasaopaulo.com.br/prosso-d--km-2000ui-eurofarma-30-comprimidos/p,Prosso D+ KM 2000UI Eurofarma 30 Comprimidos,805777,7891317022532,132.49,154.9,132.49,true
Novanlo 5mg Biolab 90 Comprimidos,Biolab,https://www.drogariasaopaulo.com.br/novanlo-5mg-biolab-90-comprimidos/p,Novanlo 5mg Biolab 90 Comprimidos,775134,7896112422273,207.99,273.38,207.99,true
"Condroflex 1,5g + 1,2g Zodiac Sabor Tangerina 30 Sachês",Zodiac,https://www.drogariasaopaulo.com.br/condroflex-1-5g--1-2g-zodiac-sabor-tangerina-30-saches/p,"Condroflex 1,5g + 1,2g Zodiac Sabor Tangerina 30 Sachês",704393,7892953003787,105.6,150.86,105.6,true
Prysma 3mg Eurofarma 20 Comprimidos,Eurofarma,https://www.drogariasaopaulo.com.br/prysma-3mg-eurofarma-20-comprimidos/p,Prysma 3mg Eurofarma 20 Comprimidos,685089,7891317024284,66.39,85.24,66.39,true
Stanglit 15mg 60 Comprimidos,Libbs,https://www.drogariasaopaulo.com.br/stanglit-15mg-60-comprimidos/p,Stanglit 15mg 60 Comprimidos,666297,7896094210233,103.98,139.24,103.98,true
Plenance 10mg Libbs 90 Comprimdios Revestidos,Libbs,https://www.drogariasaopaulo.com.br/plenance-10mg-libbs-90-comprimdios-revestidos/p,"Plenance 10mg Libbs 90 Comprimdios Revestidos inibe uma enzima importante para a fabricação do colesterol pelo organismo, chamada HMG-CoA redutase, portanto, o uso contínuo de Plenance reduz o nível de lipídios (substâncias gordurosas) no sangue, principalmente colesterol e triglicérides. Esta redução é geralmente obtida em até 4 semanas e sob continuidade do tratamento é mantida após esse período. Você não deve utilizar Plenance se for alérgico à rosuvastatina ou a qualquer um dos componentes do medicamento, se estiver com doença no fígado, e se tiver insuficiência hepática ou renal (funcionamento alterado do fígado ou rins).",559016,7896094208858,136.61,136.61,136.61,true
Ultraproct LDO Creme 1mg Moksha8 30g,Moksha8,https://www.drogariasaopaulo.com.br/ultraproct-ldo-1mgg-bayer-30gr-creme/p,"Ultraproct LDO Creme 1mg Moksha8 30g é um medicamento tópico com ação analgésica, anti-inflamatória e antipruriginosa. Sua formulação contém pivalato de fluocortolona, que inibe as reações alérgicas e inflamatórias, e cloridrato de lidocaína, que é um anestésico local padrão que apresenta efeitos analgésicos e antipruriginosos. Estas substâncias são efetivas quando administradas na forma de creme, aliviando a coceira, ardor, inflamação e dor causados pela hemorroida, fissuras anais, proctite e eczema anal. Por seu efeito analgésico e anti-inflamatório, Ultraproct® LDO também apresenta benefícios no alívio da dor após cirurgias proctológicas. Até o momento, não há informações clínicas disponíveis sobre o tempo para o início de ação do produto. No entanto, devido ao cloridrato de lidocaína, é esperado que o alívio dos sintomas de dor e ardor ocorram alguns minutos após a aplicação.",301990,7898953165296,40.99,44.84,40.99,true
Absorvente Interno Intimus Médio 16 Unidades,Intimus,https://www.drogariasaopaulo.com.br/absorvente-intimus-gel-interno-medio-c-16-unidades/p,O absorvente interno Intimus te deixa segura e confortável com o máximo de discrição e liberdade de movimento. Sua exclusiva cobertura Dermoseda desliza mais fácil te ajudando na hora de colocar e retirar o produto. Dermatologicamente e ginecologicamente testado.  Tamanho: Médio; Quantidade 16 unidades,288284,7896007542864,19.29,19.29,19.29,true
"Propionato Clobetasol Creme 0,5mg/g Genérico EMS 30g",EMS,https://www.drogariasaopaulo.com.br/propionato-clobetasol-creme-0-5mg-g-generico-ems-30g/p,"Propionato Clobetasol Creme 0,5mg/g Genérico Ems 30g reduz os efeitos da inflamação em algumas doenças de pele, como eczemas difíceis de tratar e psoríase. Clobetasol pertence a um grupo de medicamentos chamados esteroides tópicos (ou seja, usados diretamente sobre a pele). Os esteroides tópicos reduzem a vermelhidão e a coceira provocadas por determinados problemas da pele. O tempo estimado para o início de ação de clobetasol é de uma semana após o início do tratamento.",139548,7896004712413,15.29,23.16,15.29,true
Mioflex A 50mg + 300mg + 125mg + 30mg Cosmed 12 Comprimidos,Mantecorp Skincare,https://www.drogariasaopaulo.com.br/mioflex-a-12-comprimidos/p,Mioflex A é indicado para alívio da dor com ação extra-analgésica.,119008,7897322714462,23.59,25.19,23.59,true
Sumax 25mg Libbs 6 Comprimidos Revestidos,Libbs,https://www.drogariasaopaulo.com.br/sumax-25mg-libbs-6-comprimidos-revestidos/p,"Tratamento agudo das crises de enxaqueca, com ou sem aura em pacientes adultos. Sumax não é indicado para a profilaxia das crises de enxaqueca. A automedicação pode trazer riscos. Medicamentos sob prescrição devem ser administrados sob orientação médica. Converse com o seu médico.",831328,7896094211445,32.99,32.99,32.99,true
Sabonete em Barra Protex Baby Suave Glicerina 85g,Protex,https://www.drogariasaopaulo.com.br/sabonete-em-barra-protex-baby-suave-glicerina-85g/p,Sabonete Barra Suave Protex Baby Caixa 85g,783030,7509546673226,3.89,3.89,3.89,true
Vitamina D3 7000UI Althaia 4 Cápsulas,Althaia,https://www.drogariasaopaulo.com.br/vitamina-d3-7000ui-althaia-4-capsulas/p,Vitamina D3 7000UI Althaia 4 Cápsulas,706752,7898569766603,11.29,12.39,11.29,true
Antigripal Benegrip 12 Comprimidos,Benegrip,https://www.drogariasaopaulo.com.br/antigripal-benegrip-12-comprimidos/p,"Com a combinação de dois comprimidos, Benegrip garante o máximo poder contra os sintomas de gripes e resfriados. Indicado contra os sintomas de dores, febre, nariz entupido e coriza. É formado por uma associação dos seguintes componentes: dipirona (analgésico e antipirético), maleato de clorfeniramina (antialérgico) e cafeína (estimulante). \r\nComo usar: deve-se tomar um comprimido revestido verde e um amarelo, ao mesmo tempo, 3 a 4 vezes ao dia. Não ultrapassando 4 comprimidos revestidos verdes e 4 comprimidos revestidos amarelos por dia. Este medicamento deve ser utilizado até que haja o alívio dos sintomas das gripes e dos resfriados, sempre respeitando a dosagem recomendada.",629960,7896094915107,22.49,25.83,22.49,true
Descongestionante Nasal Salsep Spray 360º 50ml,Libbs,https://www.drogariasaopaulo.com.br/descongestionante-nasal-salsep-spray-360--50ml/p,"Salsep® 360mL único com válvula 360º que permite aplicação em todas posições. O spray de Salsep® 360 promove uma limpeza suave do nariz de bebês e crianças de 0 a 4 anos,  fluidificando a secreção na mucosa nasal, facilitando a eliminação do muco, em resfriados, rinites, sinusites e quaisquer outras condições relacionadas ao ressecamento da mucosa do nariz, como baixa umidade do ar, exposição ao ar condicionado e poluição.   \nSeu uso é individualizado e, por isso, único que possui área para marcação do nome do usuário no rótulo e na caixa.   \nModo de Uso: Aplique a solução nas narinas, conforme necessidade.  \nAntes de utilizar este medicamento, leia as instruções na bula.",352179,7896094207943,27.19,28.74,27.19,true
Desodorante Antitranspirante Nivea Aerossol Sem Perfume Pele Sensível 150ml,Nivea,https://www.drogariasaopaulo.com.br/desodorante-nivea-aerosol-sensitive-pure-150-ml/p,"O que é?\nDesodorante antitranspirante especial para peles podem ter alergias ao aerosol. Um dos melhores desodorantes para peles sensíveis. Confira +detalhes! \n\nPara que serve o Desodorante Nivea Sem Perfume Pele Sensível?\nCom extrato de camomila, sua fórmula acalma a pele e protege por 48h, oferecendo o cuidado suave de NIVEA.\n\nBenefícios e diferenciais\n- Para peles sensíveis\n- Sem álcool etílico, corantes ou conservantes\n- Dermatologicamente testado\n\nComo usar o Desodorante Nivea Sem Perfume Pele Sensível?\nAgite bem antes de usar. Ao aplicar o produto, mantenha o frasco a aprox. 15 cm da axila. Espere secar antes de se vestir.\n\nUma unidade de embalagem contém 150ml",349968,4005808662388,15.89,15.89,15.89,true
Pradaxa 110mg Boehringer 60 Cápsulas,Boehringer,https://www.drogariasaopaulo.com.br/pradaxa-110mg-boehringer-60-capsulas/p,"Pradaxa 110mg Boehringer 60 Cápsulas é Indicado também para prevenção do acidente vascular cerebral (AVC ou derrame), embolia sistêmica (migração de coágulos do coração para a circulação, provocando obstrução de artérias) e redução do risco de morte em pacientes com fibrilação atrial (doença que altera o ritmo dos batimentos cardíacos). PRADAXA age inibindo uma substância chamada trombina, que é umas das responsáveis pela formação do coágulo sanguíneo. Seu início de ação é rápido, cerca de 2 horas após a administração.",322652,7896026303064,280.98,390.3,280.98,true
Gynopac Farmoquímica 2 comprimidos + Creme 35g com 7 Aplicadores,Farmoquímica,https://www.drogariasaopaulo.com.br/gynopac-farmoquimica-2-comprimidos/p,"Tratamento das infecções vulvares e vaginais causadas por Candida, Trichomonas e Gardnerella, isoladas ou mistas. \r\nModo de usar: Creme vaginal: aplique o conteúdo de um aplicador cheio (aproximadamente 5 g de creme), uma vez à noite, ao se deitar, durante sete dias consecutivos ou, como alternativa, duas vezes ao dia, durante três dias. Comprimido revestido: administre de uma só vez os dois comprimidos de 1000 mg de secnidazol. A mesma dosagem pode ser recomendada para o cônjuge.",130192,7898040321406,96.99,105.43,96.99,true
"Frontal 0,5mg Pfizer 30 Comprimidos",Viatris,https://www.drogariasaopaulo.com.br/frontal-0-5mg-pfizer-30-comprimidos/p,"Frontal contem alprazolam, um medicamento da classe dos benzodiazepínicos que atuam no sistema nervoso central. Age causando efeito depressor no sistema nervoso central relacionado com a dose, que pode ser desde um comprometimento leve do desempenho de algumas tarefas até o sono. No tratamento de transtornos de ansiedade em alguns pacientes, a ação de Frontal no alívio dos sintomas é rápida.",64998,7908236800650,64.46,64.46,64.46,true
Vazidin Mr 35mg Pharlab 30 Comprimidos,Pharlab,https://www.drogariasaopaulo.com.br/vazidin-mr-35mg-pharlab-30-comprimidos/p,Vazidin Mr 35mg Pharlab 30 Comprimidos,677850,7898216360765,61.59,66.49,61.59,true
Resist 500mg Aché 90 Cápsulas,Aché,https://www.drogariasaopaulo.com.br/resist-500mg-ache-90-capsulas/p,"A lisina, principal ativo de Resist, é um aminoácido essencial, presente em alguns alimentos, mas que o corpo humano não consegue produzir. \r\n\r\nO que é: A lisina, principal ativo de Resist, é um aminoácido essencial, presente em alguns alimentos, mas que o corpo humano não consegue produzir. \r\nPara que serve: Os estudos têm demonstrado que o uso da lisina reduz as infecções de repetição causadas pelo vírus do Herpes simples. Resist é indicado como auxiliar na prevenção do aparecimento de lesões cutâneas recorrentes causadas pelo vírus Herpes simples recidivante.  \r\nModo de usar: Conforme orientação médica. Resist é contraindicado em pacientes que apresentem hipersensibilidade (alergia) aos componentes da fórmula. Não utilizar o produto em caso de doença dos rins.  ",536121,7896658026508,157.0,167.84,157.0,true
Pradaxa 150mg Boehringer 30 Cápsulas,Boehringer,https://www.drogariasaopaulo.com.br/pradaxa-150mg-boehringer-30-capsulas/p,"Pradaxa 150mg Boehringer 30 Cápsulas é Indicado também para prevenção do acidente vascular cerebral (AVC ou derrame), embolia sistêmica (migração de coágulos do coração para a circulação, provocando obstrução de artérias) e redução do risco de morte em pacientes com fibrilação atrial (doença que altera o ritmo dos batimentos cardíacos). PRADAXA age inibindo uma substância chamada trombina, que é umas das responsáveis pela formação do coágulo sanguíneo. Seu início de ação é rápido, cerca de 2 horas após a administração.",322628,7896026304702,153.99,195.17,153.99,true
Bromoprida 10mg EMS 20 Cápsulas,EMS,https://www.drogariasaopaulo.com.br/bromoprida-10mg-ems-20-capsulas/p,"Bromoprida 10mg Ems 20 Cápsulas A bromoprida não deve ser utilizada nos seguintes casos: em pacientes com antecedentes de alergia aos componentes da fórmula;  quando a estimulação da motilidade gastrintestinal for perigosa, como por exemplo, na presença de hemorragia, obstrução mecânica ou perfuração gastrintestinal; em pacientes epilépticos ou que estejam recebendo outras drogas que possam causar reações extrapiramidais (relacionadas à coordenação dos movimentos), uma vez que a frequência e intensidade destas reações podem ser aumentadas; em pacientes com feocromocitoma (tumor da medula da supra-renal), pois pode desencadear crise hipertensiva (aumento da pressão arterial), devido à provável liberação de catecolaminas (hormônio produzido pela glândula supra-renal) do tumor. Tal crise hipertensiva pode ser controlada com fentolamina.",307998,7896004727882,15.99,27.32,15.99,true
Meritor 2/1000mg Aché 30 Comprimidos,Aché,https://www.drogariasaopaulo.com.br/meritor-2-1000mg-ache-30-comprimidos/p,"Formulado com toda a qualidade e tecnologia da Aché, é indicado quando a dieta, controle do peso e exercícios físicos não são o suficiente sozinhos. Medicamento de uso adulto e com prescrição médica, pode ser utilizado juntamente com insulina, mas apenas com o aval do especialista que irá indicar o tratamento correto. Age de forma a aumentar a metabolização da glicose e reduzir a glicemia, além de elevar a captação de glicose pelo organismo e diminuir sua produção pelo fígado. Por ser um medicamento muito complexo, quem usar o Meritor 2/1000mg Aché 30 Comprimidos deverá seguir toda e qualquer orientação médica para maior efetividade dos resultados.",263940,7896658012402,54.99,59.03,54.99,true
Antux 30mg/5ml Aché Xarope 120ml,Aché,https://www.drogariasaopaulo.com.br/antux-30mg-5ml-ache-xarope-120ml/p,"Antux age reduzindo a irritabilidade no sistema respiratório. É um sedativo da tosse com ação relaxante dos brônquios, produzindo melhora na ventilação pulmonar sem causar as reações secundárias dos antitussígenos de ação central, em especial a depressão respiratória e o efeito.",61581,7896658001789,39.59,42.33,39.59,true
Minian 150/20mcg Libbs 21 Comprimidos,Libbs,https://www.drogariasaopaulo.com.br/minian-150-20mcg-libbs-21-comprimidos/p,"Minian é um anticoncepcional oral combinado. Cada comprimido contém uma pequena quantidade de dois diferentes hormônios femininos: o desogestrel e o etinilestradiol. Por causa das pequenas quantidades de hormônios, Minian é considerado um anticoncepcional oral de dose baixa. Como todos os comprimidos da cartela combinam os mesmos hormônios na mesma dose, ele é considerado um anticoncepcional oral combinado monofásico.",58750,7896094201354,37.19,42.92,37.19,true
Holmes 40mg Eurofarma 30 Comprimidos,Eurofarma,https://www.drogariasaopaulo.com.br/holmes-40mg-eurofarma-30-comprimidos/p,Holmes 40mg Eurofarma 30 Comprimidos,724424,7891317922535,44.39,47.89,44.39,true
Ginkgo Biloba 80 g Catarinense 30 Comprimidos Revestidos,Catarinense,https://www.drogariasaopaulo.com.br/ginkgo-biloba-catarinense-30-capsulas/p,"Ginkgo Biloba 80 g Catarinense 30 Comprimidos Revestidos é indicado nos casos de deficiência do fluxo sanguíneo cerebral como problemas de memória, função cognitiva, tonturas, dor de cabeça, vertigem, zumbidos, estágio iniciais de demências, além de distúrbios circulatórios periféricos e problemas de retina. Promove o aumento do fluxo sanguíneo, como consequente melhora de oferta de oxigênio para as células, protegendo os tecidos dos danos de falta de oxigênio, além de inibir a agregação plaquetária. Seu uso é contraindicado em casos de hipersensibilidade a qualquer um dos componentes da fórmula.",340596,7896023743009,21.49,22.93,21.49,true
Aciclovir 200mg Genérico Pharlab 25 Comprimidos,Pharlab,https://www.drogariasaopaulo.com.br/aciclovir-200mg-generico-pharlab-25-comprimidos/p,Aciclovir 200mg Genérico Pharlab 25 Comprimidos,815217,7898216367429,31.49,74.72,31.49,true
Dorzal 20mg/ml Legrand 5ml,Legrand Pharma,https://www.drogariasaopaulo.com.br/dorzal-20mg-solucao-oftalmica-5ml-legrand-pharma/p,"Como age o Dorzal 20mg/ml Legrand 5ml? O Cloridrato de Dorzolamida (substância ativa) solução oftálmica é um novo inibidor da anidrase carbônica, formulado para uso tópico oftálmico. Diferentemente dos inibidores orais da anidrase carbônica, Cloridrato de Dorzolamida (substância ativa) exerce seu efeito diretamente no olho.Indicações O Cloridrato de Dorzolamida solução oftálmica é indicado para o tratamento da pressão intraocular (PIO) elevada em caso de hipertensão ocular, Glaucoma de ângulo aberto ou pseudo-esfoliativo e outros glaucomas secundários de ângulo aberto. Pode ser utilizado também como terapia adjuvante juntamente a betabloqueadores e monoterapia em pacientes que não respondem aos betabloqueadores ou pacientes para os quais os betabloqueadores são contraindicados. \r\nContraindicações O Cloridrato de Dorzolamida (substância ativa) é contraindicado para pacientes hipersensíveis a qualquer um de seus componentes.",635430,7896004757957,66.25,77.83,66.25,true
Propafenona 300mg Genérico Prati 30 Cápsulas,Prati Donaduzzi,https://www.drogariasaopaulo.com.br/propafenona-300mg-generico-prati-30-capsulas/p,"Propafenona 300mg Genérico Prati 30 Cápsulas é um agente antiarrítmico com efeito estabilizador de membrana na célula muscular do coração. O cloridrato de propafenona é um agente que atua de forma a inibir ou diminuir as irregularidades no ritmo ou mudança na frequência dos batimentos cardíacos, com efeito estabilizador de membrana na célula muscular do coração. O tempo médio estimado para o início da ação farmacológica no organismo é de aproximadamente 3 horas após a administração oral.",605069,7899547514865,44.79,73.85,44.79,true
