Produto ID,Nome,Marca,SKU,EAN,Preço sem Desconto,Preço com Desconto,Descrição
sp-104642,Farinha de Coco 400g - Copra Coco,Copra Coco,,7898905356581,0.0,0.0,"A Farinha de Coco da Copra Coco é um alimento obtido do coco maduro, por meio de um processo que inclui: secagem do alimento natural, retirada de sua gordura, moagem e transformação do fruto em pó/farinha."
sp-104652,Barra de Nuts Original &Joy 30g,&Joy,,7896261402591,0.0,0.0,"A Barra de Nuts; Original &Joy 30g, é o nosso sabor tradicional e delicioso. Doce na medida certa, dá para sentir o sabor das nuts como deve ser!A Barra de Nuts ENJOY Regular é a primeira e mais vendida barra à base de castanhas no Brasil. Com 5 sabores deliciosos, todas são feitas com um mix de castanhas inteiras, frutas e sementes que proporcionam combinações de sabores funcionais e deliciosos. Super práticas e saudáveis, elas são ricas em fibras e gorduras boas que proporcionam nutrição eficiente para o seu corpo! Sobre os ingredientes: mistura de oleaginosas, (amendoim, castanha-do-pará, castanha-de-caju e amêndoa), açúcar, xarope de glicose, uva passa, óleo de algodão, fibra de polidextrose, sal refinado, estabilizante goma arábica, antioxidantes: lecitina de soja e tocoferol, umectante glicerina e acidulante ácido cítrico. Sugestão de consumo: Pré ou pós treino, lanches intermediários, para acompanhar uma fruta ou iogurte Motivos para escolher o produto: Com no máximo 142kcal por porçãoNão contém GlútenVeganas5 sabores disponíveisSabor incomparávelFeita com castanhas inteiras, frutas e sementes selecionadasRica em fibras e gorduras boasSaciedade por MAIS tempoTamanho perfeito para matar a sua fome a qualquer momentoForma prática e deliciosa de consumir castanhas e frutas Sobre a marca: Os produtos  &Joy são feitos com ingredientes cuidadosamente selecionados e desenvolvidos por nutricionistas. Além de contar com um processo de produção tecnológico, que preserva e mantém a integridade dos nossos ingredientes. Tudo isso para oferecer snacks balanceados e perfeitos no sabor e nutrientes que você precisa para o seu dia a dia, com uma linha de Barras e Snacks que proporcionam uma experiência sensorial completa e envolvente com diferentes texturas, aromas e nutrição eficiente."
sp-102407,Trio Multi-Fibras,Vitamine-Se,,1000043623234,0.0,0.0,"Trio Multi-Fibras Com 8,5 g de fibras por porção, possui 5 tipos de fibras diferentes, Polidextrose, Goma Guar Hidrolisada, Goma Acácia, Inulina e Psyllium. Juntas, auxiliam na regulação da flora intestinal, podem ajudar na saciedade e no controle do colesterol, além de colaborar para o emagrecimento saudável"
sp-100081,Kit Colágeno Anti-Age + Multi-Fibras,Vitamine-Se,,1000043623104,0.0,0.0,"<p>PARA QUE SERVE A UNIÃO DO COLÁGENO COM MULTI-FIBRAS? </p><p><br></p><p>Cuide da sua pele e intestino de dentro para fora com Colágeno VERISOL®, que garante a melhor fórmula do Brasil com Ácido Hialurônico, Astaxantina e Silício Orgânico, e o Multi-Fibras, com 8,5 g por porção e 5 tipos de fibras para trazer mais leveza e saciedade para seu dia a dia</p>"
sp-100417,Juice 2Go Detox (Unidade),Vitamine-Se,,7899085699789,0.0,0.0,Bem estar e disposição
sp-123568,Protein Crisp Bar Integralmedica Duo Crunch 45g,Integralmedica,76735,7896311773299,9.39,9.39,"<h3>APRESENTAÇÃO:</h3><p>A barra de proteína Protein Crisp Bar Duo Crunch Integralmédica é uma opção prática e saborosa para quem busca uma fonte de proteína de alta qualidade. Com 12g de proteína por barra, ela é ideal para ser consumida no pré e pós-treino, lanches intermediários e como substituta de sobremesas.</p><h3>BENEFÍCIOS:</h3><ul><li>12g de proteína de alto valor biológico.</li><li>Textura crocante.</li><li>Baixas calorias.</li><li>Rica em fibras.</li><li>Sem adição de açúcares</li><li>Fonte de vitamina e minerais.</li><li>Ingredientes selecionados.</li></ul><h3>PARA QUE SERVE?</h3><p>A barra de proteína Protein Crisp Bar Duo Crunch 45g Integralmédica é uma opção ideal para quem busca:</p><ul><li><strong>Aumento de massa muscular</strong>: a proteína é essencial para a construção e manutenção da massa muscular.</li><li><strong>Perda de peso</strong>: a proteína ajuda a saciar a fome, o que pode contribuir para a perda de peso.</li><li><strong>Suplementação proteica</strong>: a barra de proteína é uma opção prática e saborosa para quem precisa aumentar a ingestão de proteína.</li></ul><h3>COMO DEVO USAR?</h3><p>Pré-treino: a proteína ajuda a preparar o corpo para o treino, fornecendo energia e nutrientes para a recuperação muscular.</p><p>Pós-treino: a proteína ajuda na recuperação muscular e no crescimento muscular.</p><p>Lanche intermediário: a barra de proteína é uma opção saudável e nutritiva para matar a fome entre as refeições.</p><p>Substituta de sobremesa: a barra de proteína é uma opção mais saudável e nutritiva do que doces e chocolates.</p><h3>ADVERTÊNCIAS:</h3><p>Consumir este produto conforme recomendação de ingestão diária constante na embalagem.</p><p>Manter fora do alcance de crianças.</p><p>Conserve em local fresco, seco e inodoro.</p><p><br></p>"
sp-94218,Barra Nutrabix Double Bar Coco 35g,Nutrabix,63018,7898665681398,7.49,7.49,Barra Nutrabix Double Bar Coco 35g
sp-55805,Barra Bio2 Vegan Crunchy Cenoura E Cacau 28g,Bio2,55805,7898176582160,8.99,8.99,Barra Bio2 Vegan Crunchy Cenoura E Cacau 28g
sp-55331,Nutrabix Nuts E Fruits Sem Adição De Açucar 25g,Nutrabix,55331,7897534851320,3.89,3.89,"<h3>APRESENTAÇÃO</h3><p><strong>Nutrabix Nuts Fruits</strong> é ideal para quem busca um estilo de vida mais <strong>saudável </strong>e proporciona praticidade com sabor. Com um <strong>mix </strong>de <strong>sementes</strong>, <strong>castanha </strong>de <strong>caju </strong>e <strong>amendoim</strong>, é <strong>fonte </strong>de <strong>fibras </strong>auxiliando no bom <strong>funcionamento </strong>do <strong>intestino</strong>. <strong>Nutrabix </strong>sempre selecionando produtos de <strong>qualidade</strong>, sendo uma excelente opção para um lanche a qualquer hora do dia.</p><h3>BENEFÍCIOS</h3><ul><li>Fonte de fibras.</li><li>Sem adição de açúcar.</li><li>Sem glúten.</li><li>Baixo teor de sódio.</li></ul><h3>COMO DEVO USAR</h3><p>Produto pronto para consumo, aprecie essa delicia a qualquer horário do dia.</p><h3>COMPOSIÇÃO</h3><p><span style=""color: black;"">Amendoim, amêndoa, castanha de caju, maltodextrina, uva passa, sorbitol, cranberry, goma acácia, sal.</span></p><h3><span style=""color: black;"">CONSERVANTES</span></h3><p><span style=""color: black;"">Sorbato de potássio e bicarbonato de sódio.&nbsp;</span></p><h3>ALÉRGICOS</h3><ul><li><span style=""color: black;"">Contém amendoim e castanhas. </span></li><li><span style=""color: black;"">Pode conter traços de grãos, todos ou sementes próprios da fruta. </span></li><li><span style=""color: black;"">Não contem glúten, contem açúcar próprio dos ingredientes.&nbsp;</span></li></ul><h3>DIABÉTICOS</h3><ul><li><span style=""color: black;"">Contém glicose, sacarose e frutose, naturalmente presente nas matérias-primas.</span></li></ul><h3>CONTRAINDICAÇÃO</h3><ul><li><span style=""color: black;"">Consumir preferencialmente sob orientação de seu médico ou nutricionista. </span></li><li><span style=""color: black;"">Conservar em local fresco, seco e inodoro.&nbsp;</span></li></ul>"
sp-52702,Barra Bio2 7nuts Cacau 25g,Bio2,52702,7898176581514,4.99,4.99,Barra Bio2 7nuts Cacau 25g
sp-52701,Barra Bio2 7nuts Coco 25g,Bio2,52701,7898176580258,4.99,4.99,Barra Bio2 7nuts Coco 25g
sp-121672,Collagen Renew Laranja Nutrify 300g,Nutrify,,7896311763818,0.0,0.0,"<p><strong>Collagen Renew Laranja Nutrify 300g</strong></p><p>O Collagen Renew Laranja Nutrify 300g é um suplemento à base de colágeno hidrolisado e Verisol®, uma fórmula patenteada com peptídeos bioativos de colágeno, que apresenta boa absorção pelo organismo. Contém ainda vitaminas e minerais, como a vitamina C. É adoçado com stevia e livre de corantes artificiais.</p><p><strong>Sugestão de Consumo:</strong></p><p>Recomenda-se o consumo de 10 g de Collagen Renew da Nutrify, administrados em dose única ou dividido em 2 ou mais doses diárias. Pode ser adicionado à água e também a sucos, vitaminas ou frutas picadas. Seu consumo deve estar associado a uma alimentação equilibrada e hábitos de vida saudáveis.</p><p><strong>Motivos para Escolher o Produto:</strong></p><ul><li>Sem adição de açúcar;</li><li>Isento de adoçantes artificiais;</li><li>Sem lactose;</li><li>Sem glúten;</li><li>Apenas 36kcal por porção;</li><li>Com vitaminas e minerais, como vitamina C e zinco;</li><li>Com colágeno Verisol®.</li></ul><p><strong>Sobre a Marca:</strong></p><p>A Nutrify busca oferecer bem-estar através de produtos de qualidade, saudáveis, saborosos, responsáveis e com embasamento científico. Possui um foco específico em alimentos e suplementos para praticantes de atividade física, além de apoiar iniciativas relacionadas à responsabilidade social e sustentabilidade.</p>"
sp-121671,Collagen Renew Laranja Nutrify 300g,Nutrify,,7896311763818,0.0,0.0,"<p><strong>Collagen Renew Laranja Nutrify 300g</strong></p><p>O Collagen Renew Laranja Nutrify 300g é um suplemento à base de colágeno hidrolisado e Verisol®, uma fórmula patenteada com peptídeos bioativos de colágeno, que apresenta boa absorção pelo organismo. Contém ainda vitaminas e minerais, como a vitamina C. É adoçado com stevia e livre de corantes artificiais.</p><p><strong>Sugestão de Consumo:</strong></p><p>Recomenda-se o consumo de 10 g de Collagen Renew da Nutrify, administrados em dose única ou dividido em 2 ou mais doses diárias. Pode ser adicionado à água e também a sucos, vitaminas ou frutas picadas. Seu consumo deve estar associado a uma alimentação equilibrada e hábitos de vida saudáveis.</p><p><strong>Motivos para Escolher o Produto:</strong></p><ul><li>Sem adição de açúcar;</li><li>Isento de adoçantes artificiais;</li><li>Sem lactose;</li><li>Sem glúten;</li><li>Apenas 36kcal por porção;</li><li>Com vitaminas e minerais, como vitamina C e zinco;</li><li>Com colágeno Verisol®.</li></ul><p><strong>Sobre a Marca:</strong></p><p>A Nutrify busca oferecer bem-estar através de produtos de qualidade, saudáveis, saborosos, responsáveis e com embasamento científico. Possui um foco específico em alimentos e suplementos para praticantes de atividade física, além de apoiar iniciativas relacionadas à responsabilidade social e sustentabilidade.</p>"
sp-119392,Natural Protein Bar Brownie e Amendoas 60g - Pura Vida,PuraVida,,7898661010673,0.0,0.0,"A barra de proteína sabor brownie e amêndoas, da Pura Vida, é feita com ingredientes nobres, coberta com chocolate 70%. Fornece 18 g de proteínas, sem adição de açúcar ou aditivos artificiais.Deliciosa opção de barrinha vegana que fornece poucas calorias e sacia por muito mais tempo, pela adição de proteínas e alto teor de fibras na composição.Sobre os ingredientes:Confira mais detalhes de alguns ingredientes presente na composição.Proteína vegetal de ervilha e arroz: rica em aminoácidos essenciais .Amêndoa:  fonte natural de gorduras boas, além de possuir minerais, antioxidantes, vitaminas e proteínas.Chocolate 70% cacau: possui uma maior concentração de flavonoides.Óleo de coco concentrado (Lótus de Coco): fonte de TCM, um tipo de gordura absorvida de forma mais rápida facilitando sua utilização para gerar energia. Recomendação de consumo:Ideal para o lanche da tarde ou sobremesa.Alergênicos:Contém amêndoa. Pode conter: amendoim, avelã, castanha-de-caju, castanha-do-pará, macadâmia, nozes, pecã, pistache e castanhas.Por que escolher esse produto?Vegana11 g de fibrasSem glútenSem sojaCom lótus de cocoSem aditivos artificiaisZero açúcarZero gordura transSobre a marca:A Pura Vida é uma empresa que possui o propósito de oferecer saúde, beleza e transformação através de alimentos orgânicos, nutrientes concentrados e produtos que trazem bem estar e felicidade para as pessoas. Nutrir-se de alimentos puros, livres de pesticidas, conservantes, corantes e outros sintéticos, é fundamental."
sp-121724,VO2 Whey Bar Coco  24 Unidades,Integralmedica,,7896311710454,0.0,0.0,"<p>Uma opção prática, saborosa e extremamente nutritiva para o seu dia a dia. A VO2 Whey Bar é um alimento proteico para se manter na dieta, alcançar a ingestão de proteínas diárias e ainda aproveitar para comer um doce sem culpa.</p><p><br></p>"
sp-121730,VO2 Whey Bar Cookies  24 Unidades,Integralmedica,,7896311710744,0.0,0.0,"<p>Uma opção prática, saborosa e extremamente nutritiva para o seu dia a dia. A VO2 Whey Bar é um alimento proteico para se manter na dieta, alcançar a ingestão de proteínas diárias e ainda aproveitar para comer um doce sem culpa.</p><p><br></p>"
sp-121728,VO2 Whey Bar Morango  24 Unidades,Integralmedica,,7896311710485,0.0,0.0,"<p>Uma opção prática, saborosa e extremamente nutritiva para o seu dia a dia. A VO2 Whey Bar é um alimento proteico para se manter na dieta, alcançar a ingestão de proteínas diárias e ainda aproveitar para comer um doce sem culpa.</p><p><br></p>"
sp-121725,VO2 Whey Bar Frutas Vermelhas e Iogurte  12 Unidades,Integralmedica,,7896311706624,0.0,0.0,"<p>Uma opção prática, saborosa e extremamente nutritiva para o seu dia a dia. A VO2 Whey Bar é um alimento proteico para se manter na dieta, alcançar a ingestão de proteínas diárias e ainda aproveitar para comer um doce sem culpa.</p><p><br></p>"
sp-121726,VO2 Whey Bar Frutas Vermelhas e Iogurte  24 Unidades,Integralmedica,,7896311710478,0.0,0.0,"<p>Uma opção prática, saborosa e extremamente nutritiva para o seu dia a dia. A VO2 Whey Bar é um alimento proteico para se manter na dieta, alcançar a ingestão de proteínas diárias e ainda aproveitar para comer um doce sem culpa.</p><p><br></p>"
sp-121731,VO2 Whey Bar DELIST - Pao De Mel,Integralmedica,,7896311710454,0.0,0.0,"<p>Uma opção prática, saborosa e extremamente nutritiva para o seu dia a dia. A VO2 Whey Bar é um alimento proteico para se manter na dieta, alcançar a ingestão de proteínas diárias e ainda aproveitar para comer um doce sem culpa.</p><p><br></p>"
sp-121722,VO2 Whey Bar Chocolate  24 Unidades,Integralmedica,,7896311710447,0.0,0.0,"<p>Uma opção prática, saborosa e extremamente nutritiva para o seu dia a dia. A VO2 Whey Bar é um alimento proteico para se manter na dieta, alcançar a ingestão de proteínas diárias e ainda aproveitar para comer um doce sem culpa.</p><p><br></p>"
sp-121732,VO2 Whey Bar DELIST - Pao De Mel  24 Unidades,Integralmedica,,7896311706624,0.0,0.0,"<p>Uma opção prática, saborosa e extremamente nutritiva para o seu dia a dia. A VO2 Whey Bar é um alimento proteico para se manter na dieta, alcançar a ingestão de proteínas diárias e ainda aproveitar para comer um doce sem culpa.</p><p><br></p>"
sp-120786,SUPERFOOD QUINOA BRANCA EM GRAOS 200G,Mundo Verde Seleção,,7898586663152,0.0,0.0,"<p><strong>Quinoa Branco em Sementes Mundo Verde Seleção 200g</strong></p><p>A <em>Quinoa Branco em Sementes Mundo Verde Seleção 200g</em> é uma fonte de proteínas e aminoácidos essenciais, contém alto teor de fibras e é naturalmente sem glúten.</p><p><strong>Sugestão de consumo:</strong> Pode ser usada no preparo de sopas, saladas, risotos, pães, bolos e tortas.</p><p><strong>Motivos para escolher o produto:</strong></p><ul><li>Sem adição de aromas, conservantes e corantes artificiais</li><li>100% Natural</li><li>Fonte de fibras</li><li>Fonte de ômega 3 e 6</li><li>Não contém Glúten</li><li>Isento de lactose</li><li>Sem adição de açúcar</li><li>Não contém ovo e soja</li></ul><p><strong>Sobre a marca:</strong> A <em>Mundo Verde Seleção</em> é uma linha de produtos para quem quer ter uma vida mais saudável e gostosa. A marca quer ajudar a colocar essas escolhas em prática. A paixão e conhecimento pelos alimentos, nutrientes, aromas e sabores permitem a seleção das melhores opções saudáveis para qualquer ocasião. Conheça a linha completa Mundo Verde Seleção, com inúmeros produtos saudáveis e gostosos para facilitar seu dia a dia.</p>"
sp-122861,Dark Bar Salted Caramel Com Amendoim 8 Unidades,Darkness,,7896311766796,0.0,0.0,"<p><strong>DARKNESS DARK BAR</strong> é formulada com proteínas lácteas de alto valor biológico, carboidratos de baixo índice glicêmico, TCM, vitaminas e minerais, originando uma barra única no Brasil. Única no tamanho, na concentração proteica e no sabor. Pela grande quantidade de nutrientes, <strong>DARKNESS DARK BAR</strong> é uma excelente opção para aumentar a ingestão diária de proteínas de alto valor biológico em sua dieta, proporcionando assim maiores ganhos de força e massa muscular.</p>"
sp-122863,Dark Bar Chocolate com Coco 8 Unidades,Darkness,,7896311767489,0.0,0.0,"<p><strong>DARKNESS DARK BAR</strong> é formulada com proteínas lácteas de alto valor biológico, carboidratos de baixo índice glicêmico, TCM, vitaminas e minerais, originando uma barra única no Brasil. Única no tamanho, na concentração proteica e no sabor. Pela grande quantidade de nutrientes, <strong>DARKNESS DARK BAR</strong> é uma excelente opção para aumentar a ingestão diária de proteínas de alto valor biológico em sua dieta, proporcionando assim maiores ganhos de força e massa muscular.</p>"
sp-59276,Barra De Proteínas Nutry Sabor Banana 30g,Nutry,58891,7891331015121,5.76,5.49,Barra De Proteínas Nutry Sabor Banana 30g
sp-49500,Barra Linea Nuts Trad 25g Com 2 Unidades,Linea,49500,7896001223585,11.29,11.29,Barra Linea Nuts Trad 25g Com 2 Unidades
sp-57823,Zero-Cal Stévia Adolante Líquido Pack 50% 2ª unidade,Zero Cal,57823,7896094919129,31.49,31.49,Adoçante Zero Cal Stévia Com Sucralose  Com 2 Unidadades 80ml Cada Com 50% Na 2ª Unidade
sp-95238,Adocante Linea Sucralose Com 2 Unidades De 75ml Cada Preço Especial,Linea,74089,7896001282421,22.49,22.49,Adocante Linea Sucralose Com 2 Unidades De 75ml Cada Preço Especial
sp-116892,Adoçante Dietético Líquido Stevia Adocyl Frasco Leve 160ml Pague 140ml,Adocyl,76464,7896094930261,13.49,13.49,"<h3>APRESENTAÇÃO:</h3><p><span style=""color: rgb(55, 65, 81);"">O Adoçante Dietético Líquido Stevia Adocyl é a escolha perfeita para quem busca um adoçante saudável e saboroso. Com sua fórmula inovadora, este adoçante oferece uma alternativa natural ao açúcar, com a doçura da stevia.</span></p><h3>PARA QUE SERVE?</h3><p><span style=""color: rgb(55, 65, 81);"">O Adoçante Dietético Líquido Stevia Adocyl utiliza a avançada tecnologia de extração da stevia para proporcionar doçura sem calorias, mantendo o sabor autêntico de seus alimentos e bebidas favoritos. Ele é perfeito para substituir o açúcar em todas as suas preparações.</span></p><h3>COMO DEVO USAR?</h3><ul><li><span style=""color: rgb(55, 65, 81);"">Agite bem antes de usar.</span></li><li><span style=""color: rgb(55, 65, 81);"">Adicione algumas gotas de Adoçante Dietético Líquido Stevia Adocyl ao seu café, chá, sucos ou receitas.</span></li><li><span style=""color: rgb(55, 65, 81);"">Ajuste a quantidade de acordo com seu gosto pessoal.</span></li><li><span style=""color: rgb(55, 65, 81);"">Misture bem para garantir a distribuição uniforme.</span></li></ul><h3>ADVERTÊNCIAS:</h3><ul><li><span style=""color: rgb(55, 65, 81);"">Mantenha fora do alcance das crianças.</span></li><li><span style=""color: rgb(55, 65, 81);"">Armazene em local fresco e seco.</span></li><li><span style=""color: rgb(55, 65, 81);"">Não exceda a dose recomendada.</span></li><li><span style=""color: rgb(55, 65, 81);"">Consulte um profissional de saúde antes de usar se tiver alguma condição médica.</span></li></ul><p><br></p>"
sp-57051,Adoçante Linea Stevia Pó Leve 100 Pague 70 Envelopes,Linea,57051,7896001282322,16.99,16.99,Adoçante Linea Stevia Pó Leve 100 Pague 70 Envelopes
sp-46330,Zero-Cal Sucralose Adoçante Líquido Pack 50% 2ª unidade,Zero Cal,46330,7896094912779,24.49,24.49,Kit Com 02 Adoçantes Zero Cal Sucralose 100ml Com 50% De Desconto Na Segunda Unidade
sp-57889,Zero-Cal Sucralose L3P2  3 Unidades com 50 Envelopes cada,Zero Cal,57889,7896094919839,19.99,19.99,Adoçante Zero Cal Com 50 Envelopes De 600mg Cada Leve 3 Pague 2
sp-57868,Zero-Cal Sucralose 50 sachês 600mg cada,Zero Cal,57868,7896094919853,9.99,9.99,Adoçante Zero Cal Sucralose Com 50 Envelopes De 600mg Cada
sp-55549,Adocante Linea Xilitol 250g,Linea,55549,7896001215238,45.99,45.99,Adocante Linea Xilitol 250g
sp-49926,Zero-Cal Stévia Adoçante em Pó 50 sachês,Zero Cal,49926,7896094915176,12.99,12.99,Adoçante Zero Cal Stévia Com Sucralose Com  50 Envelopes
sp-49927,Adoçante Zero Cal Stévia Com Sucralose 80ml,Zero Cal,49927,7896094915046,20.99,20.99,Adoçante Zero Cal Stévia Com Sucralose 80ml
sp-41127,Zero-Cal Sucralose Adoçante Líquido 100ml,Zero Cal,41127,7896094906624,16.49,16.49,Adoçante Zero Cal Sucralose 100ml
sp-32078,Zero-Cal Aspartame Adoçante Líquido 100ml,Zero Cal,32078,7896094911000,32.29,32.29,Adocante Zero Cal Aspartame 100ml
sp-13434,Zero-Cal Sacarina Adoçante Líquido 200ml,Zero Cal,13434,7896094910959,20.49,20.49,"Zero-Cal Sacarina é o adoçante o mais tradicional da marca, permitindo o adoçamento sem calorias e com um ótimo custo benefício!"
sp-13435,Zero-Cal Sacarina Adoçante Líquido 100ml,Zero Cal,13435,7896094910904,11.49,11.49,Adoçante Zero Cal Sacarina 100ml
sp-95237,Adocante Linea Stevia Liquido Com 2 Unidades De 60ml Cada Preço Especial,Linea,74088,7896001282414,23.99,23.99,Adocante Linea Stevia Liquido Com 2 Unidades De 60ml Cada Preço Especial
sp-98863,Pro-sê Wafer Chocolate Branco com Cobertura de Chocolate (caixa),Vitamine-Se,,7899085796693,0.0,0.0,"Com 6 g de proteínas por porção, zero adição de açúcares e feito com wafer crocante, é uma ótima opção de sobremesa ou lanchinho irresistível e proteico para seu dia a dia."
sp-100597,Zero Cal Sucralose Em Pó Caixa Com 100 Sachês Leve 100 Pague 75,Zero Cal,75649,7896094928770,14.99,14.99,"<h3>APRESENTAÇÃO:</h3><p><span style=""color: rgba(0, 0, 0, 0.85);"">Zero Cal Sucralose em Pó é um adoçante dietético em pó de sucralose, de origem natural. Ele é 600 vezes mais doce que o açúcar, mas não contém calorias. É ideal para adoçar bebidas e alimentos, sem adicionar calorias ou carboidratos à dieta. Ele pode ser usado em receitas de bolos, tortas, doces, sucos, iogurtes, leites e outros alimentos.</span></p><p><span style=""color: rgba(0, 0, 0, 0.85);"">EMBALAGEM CONTÉM: ZERO CAL SUCRALOSE EM PÓ CAIXA COM 100 SACHÊS LEVE 100 PAGUE 75.</span></p><p><br></p><h3>BENEFÍCIOS:</h3><ul><li><span style=""color: rgba(0, 0, 0, 0.85);"">É produzido a partir da cana-de-açúcar.</span></li><li><span style=""color: rgba(0, 0, 0, 0.85);"">É 600 vezes mais doce que o açúcar, mas não contém calorias ou carboidratos.</span></li><li><span style=""color: rgba(0, 0, 0, 0.85);"">Ideal para adoçar bebidas e alimentos, sem adicionar calorias ou carboidratos à dieta.</span></li><li><span style=""color: rgba(0, 0, 0, 0.85);"">É um produto seguro e eficaz, com poucos efeitos colaterais.</span></li></ul><p><br></p><h3>PARA QUE SERVE?</h3><p><span style=""color: rgba(0, 0, 0, 0.85);"">Condres Long Bio é um suplemento alimentar que combina colágeno tipo II não desnaturado e curcumina. O colágeno tipo II é uma proteína essencial presente na cartilagem das articulações, conferindo estrutura e flexibilidade, enquanto protege contra danos. A curcumina, um composto natural, possui propriedades antioxidantes e anti-inflamatórias. Isso contribui para aliviar a dor nas articulações, reduzir a inflamação, melhorar a mobilidade das articulações e favorecer a regeneração da cartilagem articular.</span></p><h3>COMO DEVO USAR?</h3><ul><li><span style=""color: rgba(0, 0, 0, 0.85);"">Cada sachê de Zero Cal Sucralose equivale a duas colheres de chá de açúcar.</span></li></ul><p><br></p><h3>ADVERTÊNCIAS:</h3><ul><li><span style=""color: rgba(0, 0, 0, 0.85);"">Guarde em um local fresco e seco, à temperatura ambiente.</span></li><li><span style=""color: rgba(0, 0, 0, 0.85);"">Este produto não é adequado para gestantes e lactantes, a menos que indicado por um profissional de saúde.</span></li><li><span style=""color: rgba(0, 0, 0, 0.85);"">Mantenha fora do alcance das crianças.</span></li></ul><p><br></p><p><br></p>"
sp-57894,Finn Stevia Adoçante Pó 50 Sachets,Finn,57894,7898928577918,14.99,14.99,Adoçante Finn Stévia E Taumatina Com 50 Envelopes
sp-57895,Finn Sucralose Adoçante Pó L100P75,Finn,57895,7898928577925,18.49,18.49,Adoçante  Finn Sucralose Embalagem Econômica Leve 100 Pague 75 Com 600mg Cada Sachê
sp-57927,Finn Sucralose Adoçante Pó 50 Sachets,Finn,57927,7898928577932,12.49,12.49,Adoçante Finn Sucralose Com 50 Envelopes De 600mg Cada
sp-57407,Glucerna Fit Sabor Baunilha 330ml,Glucerna,57407,7891158105104,14.29,14.29,Glucerna Fit Sabor Baunilha 330ml
sp-55456,Finn Xilitol Adoçante em Pó 30 Sachês,Finn,55456,7898928577789,41.99,41.99,Adoçante Finn Xilitol Com 30 Envelopes De 5 Gramas Cada
sp-51102,Adoçante Linea Xilitol Envelope Com 40 Unidade De 5g Cada,Linea,51102,7896001215221,41.99,41.99,Adoçante Linea Xilitol Envelope Com 40 Unidade De 5g Cada
sp-49369,Adoçante Linea Sucralose Env Leve 70 Pague 50,Linea,49369,7896001250819,10.99,10.99,Adoçante Linea Sucralose Env Leve 70 Pague 50
sp-47606,Adoçante Linea Stevia 25 Ml,Linea,47606,7896001210097,7.99,7.99,Adoçante Linea Stevia 25 Ml
sp-47303,Adoçante Líquido Adocyl Sucralose 80ml,Adocyl,47303,7896094914070,7.99,7.99,Adoçante Adocyl Sucralose 80ml
sp-47604,Adoçante Linea Stevia 60ml,Linea,47604,7896001210103,15.99,15.99,Adoçante Linea Stevia 60ml
sp-47605,Adoçante Linea Stevia Envelope Com 50,Linea,47605,7896001210110,12.99,12.99,Adoçante Linea Stevia Envelope Com 50
sp-105631,Superfoods Baru Camu Chocolife 80g,Chocolife,,7898928300332,0.0,0.0,"Superfoods Baru C/ Camu Camu 80G ChocolifeO tablete de Chocolate 67% cacau sabor Baru com Camu Camu da linha Superfoods Chocolife &eacute; uma combina&ccedil;&atilde;o de sabores do Cerrado da Amaz&ocirc;nia. A intensidade do cacau, combina harmoniosamente com a croc&acirc;ncia da castanha do Baru e o toque do Camu Camu, proporcionando um chocolate encorpado e rico em nutrientes. Ele n&atilde;o tem adi&ccedil;&atilde;o de a&ccedil;&uacute;car, n&atilde;o cont&eacute;m gl&uacute;ten e nem lactose e possui selo de certifica&ccedil;&atilde;o FODMAP Friendly. Voc&ecirc; vai se surpreender com essa explos&atilde;o de sabores.Sobre os ingredientes:Ado&ccedil;ado com eritritol e st&eacute;via&nbsp;Sugest&atilde;o de consumo:Uma alternativa saud&aacute;vel para sua sobremesa ou para aqueles momentos em que bate uma vontade de comer doce.Motivos para escolher o produto:Vegano e funcional;Certifica&ccedil;&atilde;o FODMAP Friendly;Fonte de fibras;Zero adi&ccedil;&atilde;o de a&ccedil;&uacute;car;Sem gl&uacute;ten;Sem leite;&nbsp;A MarcaA Chocolife desenvolve produtos para atender pessoas que prezam por uma alimenta&ccedil;&atilde;o saud&aacute;vel, livre de a&ccedil;&uacute;cares e ingredientes alerg&ecirc;nicos. Sendo a empresa que trouxe ao mercado o primeiro chocolate funcional no Brasil e criou o primeiro chocolate branco zero a&ccedil;&uacute;car e vegano. O diferencial da marca est&aacute; na produ&ccedil;&atilde;o sustent&aacute;vel do chocolate saud&aacute;vel, desde a colheita do cacau, de origem amaz&ocirc;nica, at&eacute; o processo final de fabrica&ccedil;&atilde;o, com ingredientes criteriosamente selecionados, proporcionando uma combina&ccedil;&atilde;o perfeita entre a qualidade nutricional e o sabor, agradando a todos os paladares.&nbsp;"
