productName,brand,link,description,skuId,ean,Price,ListPrice,PriceWithoutDiscount,IsAvailable
Antisséptico Tópico Merthiolate Spray 30ml,Merthiolate,https://www.drogariasaopaulo.com.br/antisseptico-topico-merthiolate-spray-30ml/p,"Merthiolate é indicado na limpeza da pele de pequenos ferimentos e arranhões. Por ter ação específica sobre as bactérias, Merthiolate dificulta a sua proliferação, além de possuir a propriedade de matar bactérias (bactericida). Esse produto é ideal para fazer parte da cesta de primeiros socorros.",716871,7896094917354,25.99,25.99,25.99,true
"Dutam 0,5+0,4mg Zodiac 30 Cápsulas",Zodiac,https://www.drogariasaopaulo.com.br/dutam-30-capsulas-duras-de-liberacao-prolongada-zodiac/p,"Como age o Dutam?\r\n Este medicamento é uma combinação de dois fármacos com mecanismos de ações complementares para tratar os sintomas de pacientes com HPB: dutasterida, um inibidor duplo da 5 a-redutase (5-ARI) e cloridrato de tansulosina, um antagonista dos a1a-adrenoreceptores.\r\n \r\n Indicações\r\n Trata e previne a progressão da Hiperplasia Prostática Benigna (HPB), através do alívio dos sintomas, reduzindo o tamanho (volume) da próstata, melhorando o fluxo urinário e reduzindo o risco de retenção urinária aguda (RUA) e a necessidade de cirurgia relacionada à HPB.\r\n \r\n Contraindicações\r\n Contraindicado em pacientes com hipersensibilidade conhecida a dutasterida, cloridrato de tansulosina, outros inibidores de 5- alfa redutase ou qualquer componente da fórmula. Este medicamento é contraindicado para uso por mulheres e crianças.",649015,7892953003558,100.99,116.89,100.99,true
Nactali 75mcg 84 Comprimidos Revestidos,Libbs,https://www.drogariasaopaulo.com.br/nactali-75mcg-3x28-comprimidos-revestidos/p,"Nactali é um contraceptivo hormonal progestagénico, sendo constituído pela hormona sintética desogestrel (75 mcg de desogestrel).",423432,7896094208124,103.99,123.59,103.99,true
Torsilax Neo Química 12 Comprimidos,Neo Química,https://www.drogariasaopaulo.com.br/torsilax-12-comprimidos/p,"Torsilax Neo Química 12 Comprimidos  apresenta uma composição relaxante muscular, anti-inflamatória e analgésica (ação contra a dor), indicada no tratamento do reumatismo, o qual em geral, está associado a queixas como a dor e sinais inflamatórios como inchaço, calor local e eventual limitação de mobilidade. TORSILAX® por ter em sua composição uma associação de medicamentos irá agir da seguinte forma: o carisoprodol é um relaxante muscular, que reduz indiretamente a tensão da musculatura esquelética em seres humanos.",322458,7896714218267,10.99,11.53,10.99,true
Dramin B6 25mg/5mg Hypera 30ml,Hypera Pharma,https://www.drogariasaopaulo.com.br/dramin-b6-25mg5mg-takeda-30ml/p,"Medicamento versátil que ajuda a tratar diversos tipos de males à saúde, auxilia principalmente no combate aos sintomas de enjoo, tontura e vômitos em geral. Possui em sua composição a vitamina B6, que participa da síntese de algumas substâncias cerebrais importantes, atuando em áreas do sistema nervoso central responsáveis pela ocorrência de náuseas e vômitos. O Dramin B6 25mg/5mg Takeda 30ml tem início de ação geralmente entre 15 e 30 minutos após sua ingestão, tendo duração do efeito média de 4 a 6 horas.",281840,7896094922075,21.79,23.17,21.79,true
"Rinosoro Sic 0,9% Spray 50ml",Mantecorp Skincare,https://www.drogariasaopaulo.com.br/rinosoro-sic-spray-9-0mg-50ml/p,"O Rinosoro Spray é uma solução nasal estéril isenta de conservante destinada como fluidificante, descongestionante e umidificante nasal. Auxilia no tratamento de outras patologias respiratórias tais como rinite alérgica, rinossinusite, sinusite, gotejamento pós-nasal e pós-operatório de cirurgia rinossinusal. Rinosoro age diluindo a secreção nasal, favorecendo, portanto a eliminação do muco. Ele é utilizado como diluente das secreções nasais nos resfriados, rinites e em quaisquer outras condições relacionadas ao ressecamento da mucosa nasal, como baixa umidade do ar, ar condicionado e poluição.",152684,7897322704593,22.99,32.6,22.99,true
Pietra ED 2mg Eurofarma 90 Comprimidos Revestidos,Eurofarma,https://www.drogariasaopaulo.com.br/pietra-ed-2mg-eurofarma-90-comprimidos-revestidos/p,Pietra ED 2mg Eurofarma 90 Comprimidos Revestidos,768537,7891317020651,127.0,155.92,127.0,true
Escova de Dente Infantil Bitufo Cocoricó Grandinhos Ultramacia para 2 a 5 anos 1 Unidade,Bitufo,https://www.drogariasaopaulo.com.br/escova-de-dente-infantil-bitufo-cocorico-extra-macia-4-a-24-meses-1-unidade/p,"Escova de Dente Infantil Bitufo Cocoricó Grandinhos foi especialmente desenvolvida para as crianças entre 2 a 5 anos. Ela tem a cabeça pequena, cerdas ultramacias arredondadas e cabo anatômico.\nAtenção: esse produto possui as cores sortidas e a escolha é feita aleatoriamente no momento do envio do pedido. Disponível em amarelo e branco; rosa e branco e azul e branco.",754323,7896114312879,12.99,12.99,12.99,true
Kit Repelente Ever Care Loção Deet 200ml,Ever Care,https://www.drogariasaopaulo.com.br/kit-repelente-ever-care-locao-deet-200ml/p,Kit Repelente Ever Care Loção Deet 200ml,749737,7908271302676,29.99,29.99,29.99,true
Benerva 300mg Cellera Farma 60 Cápsulas,Cellera Farma,https://www.drogariasaopaulo.com.br/benerva-300mg-cellera-farma-60-capsulas/p,Benerva 300mg Cellera Farma 60 Cápsulas,746746,7893454714523,55.79,59.63,55.79,true
Prednisolona 5mg Genérico Eurofarma 20 Comprimidos,Eurofarma,https://www.drogariasaopaulo.com.br/prednisolona-5mg-generico-eurofarma-20-comprimidos/p,Prednisolona 5mg Genérico Eurofarma 20 Comprimidos,709670,7891317004316,9.19,15.54,9.19,true
Desodorante Adidas Aerosol Climacool Masculino 150ml,Adidas,https://www.drogariasaopaulo.com.br/desodorante-adidas-aerosol-climacool-masculino-150ml/p,"O Desodorante Aerosol Adidas Masculino é a melhor opção para evitar os incômodos da transpiração. Seja inverno ou verão, o desodorante faz parte da higiene diária e é indispensável na vida de qualquer pessoa. Disponíveis em versão desodorante ou antitranspirante, normalmente esses produtos tem como principal característica segurar o suor e reduzir o odor causado pelas bactérias. Para pessoas que apenas transpiram muito, sem mau cheiro, o ideal é usar apenas antitranspirante. Escolha a fragrância que melhor lhe agrade e tenha um dia mais fresquinho e agradável.",634387,7891350032963,15.29,15.29,15.29,true
Gel Cicatricure para Cicatrizes e Estrias 30g,Cicatricure,https://www.drogariasaopaulo.com.br/cicatricure-gel-30ml/p,"• [TECNOLOGIA INOVADORA PARA CICATRIZES E ESTRIAS] Cicatricure Gel oferece tecnologia inovadora que diminui o tamanho de cicatrizes e estrias.\r\n\r\n\r\n• [TEXTURA E COLORAÇÃO] Especificamente desenvolvido para melhorar a textura e coloração de cicatrizes e estrias brancas e vermelhas.\r\n\r\n\r\n• [INGREDIENTES] Entre os principais ingredientes da fórmula Cicatricure gel tem na sua composição: Extrato de cebola (Allium cepa L), Extrato de camomila (Chamomilla recutita), Extrato de tomilho (Thymus vulgaris), Extrato de conchas marinhas (Ostrea shell), Extrato da folha de nogueira (Juglans regia leaf), Extrato babosa (Aloe barbadensis), Extrato de Centela (Centella asiática) e Óleo de bergamota (Citrus aurantium bergamia).\r\n\r\n\r\n• [RESULTADOS COMPROVADOS] 88% das mulheres que participaram de um teste com Cicatricure Gel viram a diferença*\r\n\r\n\r\n* Estudo externo de eficácia cosmética.\r\n\r\n\r\n• [MODO DE USO] Aplique 4 vezes ao dia sobre a região afetada, massageando até a completa absorção. Recomenda-se dois meses de uso contínuo para o tratamento completo.\r\n\r\n\r\nCICATRICURE GEL foi especificamente desenvolvido para melhorar a pele com CICATRIZES e ESTRIAS. Sua tecnologia inovadora hidrata e ajuda a melhorar significativamente a textura, coloração e tamanho de cicatrizes e ESTRIAS BRANCAS e VERMELHAS. Sua pele suavizada e com MARCAS minimizadas. \r\n\r\nTratamento indicado para todos os tipos de pele.",279986,7898949409625,25.29,32.99,25.29,true
Desogestrel 150mcg + Etinilestradiol 20mcg Genérico Eurofarma 21 Comprimidos,Eurofarma,https://www.drogariasaopaulo.com.br/desogestrel-150mcg-etinilestradiol-20mcg-generico-eurofarma-21-comprimidos/p,"Desogestrel 150mcg + Etinilestradiol 20mcg Genérico Eurofarma 21 Comprimidos é um anticoncepcional oral combinado (pílula combinada). Cada comprimido contém uma pequena quantidade de dois diferentes hormônios femininos: o desogestrel (um progestagênio) e o etinilestradiol (um estrogênio). Por causa das pequenas quantidades de hormônios, desogestrel + etinilestradiol é considerado um anticoncepcional oral de dose baixa. Como todos os comprimidos da cartela combinam os mesmos hormônios na mesma dose, ele é considerado um anticoncepcional oral combinado monofásico.",185914,7891317448936,10.99,36.61,10.99,true
"Protetor Solar Hidratante Labial Nivea Sun Protect Alta Proteção FPS 30 4,8g",Nivea,https://www.drogariasaopaulo.com.br/protetor-solar-labial-nivea-sun-protect-fps-30-4--8g/p,"Cuide dos seus lábios e os proteja com NIVEA Sun Protect! O Protetor Solar Hidratante Labial NIVEA Sun Protect FPS 30 oferece hidratação profunda por 24 horas, além de alta proteção contra os raios UVA e UVB .\nSua fórmula exclusiva com FPS 30 é enriquecida com óleos de abacate e jojoba de origem natural, além de ser resistente à água, para garantir lábios protegidos de forma eficaz dos efeitos nocivos solares.\nSeu formato em bastão é prático e desliza facilmente para manter seus lábios sempre protegidos contra o ressecamento enquanto você aproveita o melhor do sol.\nDermatologicamente testado, o NIVEA Sun Protect é o item essencial para acompanhar você na praia, na piscina e ao ar livre, mantendo seus lábios sempre protegidos e bem cuidados. Compre agora, receba em casa e se surpreenda com lábios macios e saudáveis sempre.  \n\n• 24 horas de hidratação profunda  \n• Alta proteção contra os raios UVA/UVB – FPS 30  \n• Com óleos de abacate e jojoba de origem natural  \n• Resistente à água  \n• Embalagem reciclável  \n• Dermatologicamente testado  \n• Livre de óleo mineral",87300,7890704851335,17.9,21.9,17.9,true
Vitamina C Targifor Cewin 1g Laranja Sem Açúcar 10 Comprimidos Efervescente,Sanofi,https://www.drogariasaopaulo.com.br/cewin-efervescente-laranja-s-acucar-1g-sanofi-aventis-10-comprimidos/p,"Cewin mudou e agora se chama Targifor Cewin: a mesma fórmula, em uma nova\nmarca e com uma nova embalagem.\nTargifor Cewin é um suplemento alimentar de Vitamina C efervescente, indicado no\nfortalecimento da imunidade, com ação antioxidante e manutenção do metabolismo\nenergético.",36730,7891058001520,10.99,18.49,10.99,true
Daflon 500mg Servier 60 Comprimidos Revestidos,Servier,https://www.drogariasaopaulo.com.br/daflon-500mg-servier-60-comprimidos-revestidos/p,Daflon 500mg também é indicado para o tratamento dos sintomas funcionais relacionados à insuficiência venosa do plexo hemorroidário. Alívio dos sinais e sintomas pré e pós operatórios de safenectomia. Alívio dos sinais e sintomas pós-operatórios de hemorroidectomia. Alívio da dor pélvica crônica associada à Síndrome da Congestão Pélvica. Não deve ser utilizado nos casos de hipersensibilidade previamente conhecida a substância ativa ou a qualquer um dos componentes da fórmula. Este medicamento é contraindicado para o uso em crianças.,26670,7898029551787,176.0,211.73,176.0,true
Hidratante Labial Carmed BFF Rosa Glitter Tutti Frutti Efeito Gloss 10g,Carmed,https://www.drogariasaopaulo.com.br/hidratante-labial-carmed-bff-rosa-glitter-tutti-frutti-efeito-gloss-10g/p,"Carmed BFF Rosa Glitter é um hidratante labial cor rosa com glitter com aroma de tutti frutti, efeito gloss e alto poder de hidratação. Desenvolvido em parceria com Maísa.",831611,7897947617506,29.99,29.99,29.99,true
Fralda Infantil Pampers Supersec G Pacote 80 Unidades,Pampers,https://www.drogariasaopaulo.com.br/fralda-infantil-pampers-supersec-g-pacote-80-unidades/p,Fralda Infantil Pampers Supersec G Pacote 80 Unidades,818852,7500435132831,96.99,96.99,96.99,true
Loção Hidratante CeraVe para Pele Seca a Extra Seca 50ml,Cerave,https://www.drogariasaopaulo.com.br/locao-hidratante-cerave-corporal-50ml/p,"Tecnologia MVE: Este sistema de liberação patenteado libera continuamente ingredientes hidratantes para uma hidratação 24 horas.\n\nCeramidas: Essenciais para uma pele saudável, as ceramidas ajudam a restaurar e manter a barreira natural da pele.\n\nÁcido hialurônico: Este ingrediente atrai hidratação para a superfície da pele e ajuda a pele a reter a umidade.\n\nNão comedogênica e sem perfume.\n\nDesenvolvido em conjunto com dermatologistas.",812048,7908615015484,34.89,34.99,34.89,true
Protetor Solar Episol Uniformizador Smart Color 40ml,Mantecorp Skincare,https://www.drogariasaopaulo.com.br/protetor-solar-episol-uniformizador-smart-color-40ml/p,"Recomendações e Orientações :\nAlta proteção UVA e UVB.\nEste produto ajuda a prevenir as queimaduras solares.\nAdvertência :\nEm caso de irritação ou alergia, descontinuar o uso do produto, caso persista, procure assistência médica.\nNão ingerir.\nEm caso de contato acidental com os olhos, enxaguar abundantemente.\nSe a quantidade aplicada não for adequada, o nível de proteção será significativamente reduzido.\nUso externo.\nEste produto não oferece nenhuma proteção contra insolação.\nEvite exposição prolongada das crianças ao sol.\nMantenha fora do alcance das crianças.",803707,7891142205735,69.9,89.99,69.9,true
"Smart Derma Roller 540 Agulhas 1,00 mm Smart GR",Smart Gr,https://www.drogariasaopaulo.com.br/smart-derma-roller-540-agulhas-100-mm-smart-gr-935268292/p,"Smart Derma Roller 540 Agulhas 1,00 mm Smart GR\r\n\r\nO Smart Derma Roller é um equipamento de finalidade estética, composto por um rolo de 540 microagulhas de titânio, com 1,0mm de comprimento. As agulhas são intercaladas, simétricas e em formato cilíndrico. O procedimento com o Smart Derma Roller 1,0mm faz com que o organismo inicie um processo de regeneração, fazendo com que a camada seja preenchida por um novo tecido, resultando numa pele mais firme e com maior luminosidade. \r\n\r\nPrincipais indicações: Drug Delivery; Indução Percutânea de colágeno; Renovação celular; Rejuvenescimento; Sequelas pós-acne, pós-queimadura; Estrias; Flacidez de pele; Discromias; Alopécia; Celulite e Gordura localizada.\r\n\r\nPrincipais benefícios: Cabo de polietileno exclusivamente desenhado para se adaptar ao formato da mão, promovendo um encaixe perfeito dos dedos do profissional e permitindo a correta aplicação da técnica de microagulhamento. Microagulhas são fabricadas no próprio disco, de modo que não se soltam durante o procedimento; Excelente custo-benefício.\r\n\r\nModo de uso: Aplique o ativo de escolha e faça o deslizamento do Smart Derma Roller, certifique-se de aplicar a mesma pressão e velocidade em toda a área em tratamento.\r\n\r\nAdvertências e precauções: Uso externo; Produto de uso adulto; Armazenar em local fresco, seco e protegido da luz solar; Caso ocorra irritação, suspender o uso imediatamente; Não aplicar sobre a pele irritada ou lesionada; Evitar contato com os olhos. Para uso durante a gestação, consulte um médico; Manter fora do alcance das crianças. Uso único e descartável. \r\n\r\n\r\nESPECIFICAÇÕES TÉCNICAS\r\nEmbalagem: 1 caixa Smart Derma Roller - 540 Agulhas - 1,0mm\r\nTipo de pele: Todos os tipos de pele\r\nRegistro ANVISA: 81382050002",935268292,7895097997875,19.9,29.9,19.9,true
Biomarine Protetor Solar Sun Marine FPS 40 Controlador de Oleosidade 50g,Biomarine,https://www.drogariasaopaulo.com.br/biomarine-protetor-solar-sun-marine-fps-40-controlador-de-oleosidade-50g-935243857/p,Biomarine Protetor Solar Sun Marine FPS 40 Controlador de Oleosidade 50g,935243836,7898570771337,64.94,99.9,64.94,true
BCAA 2400 - AMINOÁCIDOS - 30 TABLETS,Black Skull,https://www.drogariasaopaulo.com.br/bcaa-2400---aminoacidos---30-tablets-935189909/p,"O BCAA 2400® da Black Skull USA™ é mais uma novidade da Caveira Preta Series® que chegou para auxiliar você no processo de síntese proteica, desempenhando melhores resultados no crescimento muscular. Numa proporção 2:1:1, tem 2.400mg de aminoácidos essenciais, L-Leucina, L-Isoleucina e L-Valina, considerados os “blocos construtores” da musculatura além de diminuir a fadiga. \n\nINGREDIENTES:\nL-Leucina, L-Isoleucina, L-Valina, estabilizantes celulose microcristalina e polivinilpirrolidona, antiumectante dióxido de silício, lubrificante estearato de magnésio. Revestimento: hidroxipropilmetilcelulose e triacetina. NÃO CONTEM GLÚTEN.\n\nCOMO CONSUMIR O BCAA 2400®?\nConsumir 4 tabletes do BCAA 2400® da Black Skull USA™ uma vez ao dia ou conforme recomendação de um nutricionista. Importante que seu consumo esteja aliado a uma alimentação balanceada.\n\nBCAA\nO BCAA é certamente um dos suplementos mais famoso das academias, utilizado por grande parte dos praticantes de musculação. O termo BC",935189903,7898708730984,29.9,29.9,29.9,true
Mamadeira 260ml Easy Start Bico 2m+ Neutro - MAM,MAM,https://www.drogariasaopaulo.com.br/mamadeira-260ml-easy-start-bico-2m--neutro---mam-935188271/p,Mamadeira 260ml Easy Start Set Bico 2m+ Neutro  - MAM\n\nA Mamadeira Easy Start da MAM é desmontável e auto esterilizável em 3 minutos. Compatível com diferentes tamanhos de bicos MAM\n\n,935188271,9001616671227,100.0,100.0,100.0,true
Flexy Niti Super-Elastic Arch Wire Upper - Orthometric,Orthometric,https://www.drogariasaopaulo.com.br/flexy-niti-super-elastic-arch-wire-upper---orthometric-935181624/p,Flexy Niti Super-Elastic Arch Wire Upper - Orthometric,935181602,7898488900072,12.84,12.84,12.84,true
Broca Carbide AR 703 Jet - Labordental,Labordental,https://www.drogariasaopaulo.com.br/broca-carbide-ar-703-jet---labordental-935181257/p,"Embalagem com 1 Unidade.A mistura e sintetização do carbeto de tungstênio são feitas na própria fábrica, segundo uma fórmula especial desenvolvida exclusivamente para as brocas JET e que produz o que há de mais fino em bordas cortantes.As brocas Beavers são desenhadas para atender a rigorosos padrões de qualidade. Esses padrões se impõem desde a matéria prima.---",935181238,7899090808763,15.89,15.89,15.89,true
10.10.225 Bráquete Prescrição Roth Standard .022 Gancho - Morelli,Morelli,https://www.drogariasaopaulo.com.br/10-10-225-braquete-prescricao-roth-standard--022-gancho---morelli-935180515/p,10.10.225 Bráquete Prescrição Roth Standard .022 Gancho - Morelli,935180497,7895742049157,16.0,16.0,16.0,true
Pino De Fibra De Vidro WhitePost Dc Refil 2 com 5 - Fgm,FGM,https://www.drogariasaopaulo.com.br/pino-de-fibra-de-vidro-whitepost-dc-refil-2-com-5---fgm-935180283/p,Pino De Fibra De Vidro WhitePost Dc Refil 2 com 5 - Fgm,935180265,7898032320646,74.42,74.42,74.42,true
Lima K 1ª Série 25mm - Dentsply Sirona,Dentsply Sirona,https://www.drogariasaopaulo.com.br/lima-k-1-serie-25mm---dentsply-sirona-935179800/p,"Embalagem com 6 unidades.Instrumento de aço inoxidável fabricado por torção; Sua parte ativa tem 16mm e conicidade (taper) ,02; Possui secção transversal quadrangular; Indicada para o preparo químico-cirúrgico de canais radiculares, por meio de alargamento e limpeza dos mesmos; Possui alto poder de corte, resistência e boa flexibilidade.Instrumento de aço inoxidável de alta qualidade, proporcionando maior durabilidade, empregado para preparo químico-cirúrgico dos canais radiculares; Possui secção transversal em forma de quadrado, ocasionando bastante flexibilidade e muita resistência.---",935179782,7893628071964,82.08,82.08,82.08,true
