productName,brand,link,description,skuId,ean,Price,ListPrice,PriceWithoutDiscount,IsAvailable
Puran T4 100mcg 30 Comprimidos,Sanofi,https://www.drogariasaopaulo.com.br/puran-t4-100mcg-30-comprimidos/p,"Puran T4 é indicado como terapia de reposição ou suplementação hormonal em pacientes com hipotireoidismo e como agente diagnóstico nos testes de supressão, auxiliando no diagnóstico da suspeita de hipertireoidismo leve ou de glândula tireoide autônoma.",13595,7897595901033,15.42,15.42,15.42,true
Mirtazapina 45mg Genérico Prati-Dunaduzzi 30 Comprimidos,Prati Donaduzzi,https://www.drogariasaopaulo.com.br/mirtazapina-45mg-generico-prati-dunaduzzi-30-comprimidos/p,Mirtazapina 45mg Genérico Prati-Dunaduzzi 30 Comprimidos,769460,7899547521405,83.59,194.19,83.59,true
Dicloridrato de Hidroxizina 25mg Genérico Germed Pharma 30 Comprimidos,Germed,https://www.drogariasaopaulo.com.br/dicloridrato-de-hidroxizina-25mg-generico-germed-pharma-30-comprimidos/p,Dicloridrato de Hidroxizina 25mg Genérico Germed Pharma 30 Comprimidos,767859,7896004729695,29.59,34.53,29.59,true
Antisséptico Tópico Merthiolate Spray 30ml,Merthiolate,https://www.drogariasaopaulo.com.br/antisseptico-topico-merthiolate-spray-30ml/p,"Merthiolate é indicado na limpeza da pele de pequenos ferimentos e arranhões. Por ter ação específica sobre as bactérias, Merthiolate dificulta a sua proliferação, além de possuir a propriedade de matar bactérias (bactericida). Esse produto é ideal para fazer parte da cesta de primeiros socorros.",716871,7896094917354,25.99,25.99,25.99,true
"Dutam 0,5+0,4mg Zodiac 30 Cápsulas",Zodiac,https://www.drogariasaopaulo.com.br/dutam-30-capsulas-duras-de-liberacao-prolongada-zodiac/p,"Como age o Dutam?\r\n Este medicamento é uma combinação de dois fármacos com mecanismos de ações complementares para tratar os sintomas de pacientes com HPB: dutasterida, um inibidor duplo da 5 a-redutase (5-ARI) e cloridrato de tansulosina, um antagonista dos a1a-adrenoreceptores.\r\n \r\n Indicações\r\n Trata e previne a progressão da Hiperplasia Prostática Benigna (HPB), através do alívio dos sintomas, reduzindo o tamanho (volume) da próstata, melhorando o fluxo urinário e reduzindo o risco de retenção urinária aguda (RUA) e a necessidade de cirurgia relacionada à HPB.\r\n \r\n Contraindicações\r\n Contraindicado em pacientes com hipersensibilidade conhecida a dutasterida, cloridrato de tansulosina, outros inibidores de 5- alfa redutase ou qualquer componente da fórmula. Este medicamento é contraindicado para uso por mulheres e crianças.",649015,7892953003558,100.99,116.89,100.99,true
Nactali 75mcg 84 Comprimidos Revestidos,Libbs,https://www.drogariasaopaulo.com.br/nactali-75mcg-3x28-comprimidos-revestidos/p,"Nactali é um contraceptivo hormonal progestagénico, sendo constituído pela hormona sintética desogestrel (75 mcg de desogestrel).",423432,7896094208124,103.99,123.59,103.99,true
Prosso 250mg 30 Comprimidos,Eurofarma,https://www.drogariasaopaulo.com.br/prosso-250mg-30-comprimidos/p,"Prosso é um suplemento mineral desenvolvido especialmente para atender às necessidades de Cálcio do organismo. Importante para adolescentes, jovens, mulheres no climatério e idosos. O cálcio é um importante coadjuvante no tratamento e prevenção da osteoporose e osteopenia. Prosso é formulado com cálcio citrato malato, uma fonte orgânica do mineral, com elevada biodisponibilidade e tolerabilidade, seguro e efetivo, pois não ocasiona o rebote ácido comum aos sais de cálcio.",349879,7891317029838,133.59,166.9,133.59,true
Torsilax Neo Química 12 Comprimidos,Neo Química,https://www.drogariasaopaulo.com.br/torsilax-12-comprimidos/p,"Torsilax Neo Química 12 Comprimidos  apresenta uma composição relaxante muscular, anti-inflamatória e analgésica (ação contra a dor), indicada no tratamento do reumatismo, o qual em geral, está associado a queixas como a dor e sinais inflamatórios como inchaço, calor local e eventual limitação de mobilidade. TORSILAX® por ter em sua composição uma associação de medicamentos irá agir da seguinte forma: o carisoprodol é um relaxante muscular, que reduz indiretamente a tensão da musculatura esquelética em seres humanos.",322458,7896714218267,10.99,11.53,10.99,true
Dramin B6 25mg/5mg Hypera 30ml,Hypera Pharma,https://www.drogariasaopaulo.com.br/dramin-b6-25mg5mg-takeda-30ml/p,"Medicamento versátil que ajuda a tratar diversos tipos de males à saúde, auxilia principalmente no combate aos sintomas de enjoo, tontura e vômitos em geral. Possui em sua composição a vitamina B6, que participa da síntese de algumas substâncias cerebrais importantes, atuando em áreas do sistema nervoso central responsáveis pela ocorrência de náuseas e vômitos. O Dramin B6 25mg/5mg Takeda 30ml tem início de ação geralmente entre 15 e 30 minutos após sua ingestão, tendo duração do efeito média de 4 a 6 horas.",281840,7896094922075,21.79,23.17,21.79,true
Atorvastatina 20mg Genérico EMS 30 Cápsulas,EMS,https://www.drogariasaopaulo.com.br/atorvastatina-20mg-generico-ems-30-capsulas/p,"Elaborado pela EMS, este medicamento foi formulado para atuar no tratamento de vários tipos de disfunções associadas ao sangue, como: aumento da quantidade de colesterol, aumento dos níveis sanguíneos de outro tipo de gordura e redução dos níveis sanguíneos de HDL. Seu funcionamento é através da inibição da produção do colesterol pelo fígado e aumento da absorção e destruição de frações prejudiciais do colesterol. Com a Atorvastatina 20mg Genérico EMS 30 Cápsulas, o cuidado com a saúde vem em primeiro lugar.",281220,7896004729435,26.09,74.15,26.09,true
"Rinosoro Sic 0,9% Spray 50ml",Mantecorp Skincare,https://www.drogariasaopaulo.com.br/rinosoro-sic-spray-9-0mg-50ml/p,"O Rinosoro Spray é uma solução nasal estéril isenta de conservante destinada como fluidificante, descongestionante e umidificante nasal. Auxilia no tratamento de outras patologias respiratórias tais como rinite alérgica, rinossinusite, sinusite, gotejamento pós-nasal e pós-operatório de cirurgia rinossinusal. Rinosoro age diluindo a secreção nasal, favorecendo, portanto a eliminação do muco. Ele é utilizado como diluente das secreções nasais nos resfriados, rinites e em quaisquer outras condições relacionadas ao ressecamento da mucosa nasal, como baixa umidade do ar, ar condicionado e poluição.",152684,7897322704593,22.99,32.6,22.99,true
Sulfato Neomicina+ Bacitracina Pomada 15g (Genérico),Medley,https://www.drogariasaopaulo.com.br/sulfato-neomicina-bacitracina-pomada-15g-generico/p,"Este medicamento é indicado para o tratamento de infecções da pele e/ou de mucosas, causadas por diferentes bactérias, como por exemplo: nas “dobras” da pele, ao redor dos pelos, na parte de fora da orelha, nos furúnculos, nas lesões com pus, na acne infectada, nas feridas abertas (como úlceras na pele) e nas queimaduras de pele. Também é indicado para prevenir infecções de pele e/ou de mucosas após ferimentos, cortes (inclusive de cirurgias) e queimaduras pequenas. \n\nVocê não deve usar este medicamento se tiver alergia à neomicina, aos antibióticos aminoglicosídeos e outros componentes da fórmula.\nVocê também não deve usar o sulfato de neomicina + bacitracina zíncica pomada se tiver perda da função dos rins (insuficiência renal grave) ou se você já teve ou tem problemas de audição ou de equilíbrio (sistema labiríntico). Não deve ser utilizada durante a gravidez ou a amamentação.\nEste medicamento é contraindicado para bebês prematuros, recém-nascidos e lactantes.",2372,7896422504454,9.89,12.33,9.89,true
Pietra ED 2mg Eurofarma 90 Comprimidos Revestidos,Eurofarma,https://www.drogariasaopaulo.com.br/pietra-ed-2mg-eurofarma-90-comprimidos-revestidos/p,Pietra ED 2mg Eurofarma 90 Comprimidos Revestidos,768537,7891317020651,127.0,155.92,127.0,true
Escova de Dente Infantil Bitufo Cocoricó Grandinhos Ultramacia para 2 a 5 anos 1 Unidade,Bitufo,https://www.drogariasaopaulo.com.br/escova-de-dente-infantil-bitufo-cocorico-extra-macia-4-a-24-meses-1-unidade/p,"Escova de Dente Infantil Bitufo Cocoricó Grandinhos foi especialmente desenvolvida para as crianças entre 2 a 5 anos. Ela tem a cabeça pequena, cerdas ultramacias arredondadas e cabo anatômico.\nAtenção: esse produto possui as cores sortidas e a escolha é feita aleatoriamente no momento do envio do pedido. Disponível em amarelo e branco; rosa e branco e azul e branco.",754323,7896114312879,12.99,12.99,12.99,true
Kit Repelente Ever Care Loção Deet 200ml,Ever Care,https://www.drogariasaopaulo.com.br/kit-repelente-ever-care-locao-deet-200ml/p,Kit Repelente Ever Care Loção Deet 200ml,749737,7908271302676,29.99,29.99,29.99,true
Benerva 300mg Cellera Farma 60 Cápsulas,Cellera Farma,https://www.drogariasaopaulo.com.br/benerva-300mg-cellera-farma-60-capsulas/p,Benerva 300mg Cellera Farma 60 Cápsulas,746746,7893454714523,55.79,59.63,55.79,true
Oxalato de Escitalopram 15mg Genérico Eurofarma 30 Comprimidos,Eurofarma,https://www.drogariasaopaulo.com.br/oxalato-de-escitalopram-15mg-generico-eurofarma-30-comprimidos/p,Oxalato de Escitalopram 15mg Genérico Eurofarma 30 Comprimidos,724874,7891317004286,36.49,163.86,36.49,true
Prednisolona 5mg Genérico Eurofarma 20 Comprimidos,Eurofarma,https://www.drogariasaopaulo.com.br/prednisolona-5mg-generico-eurofarma-20-comprimidos/p,Prednisolona 5mg Genérico Eurofarma 20 Comprimidos,709670,7891317004316,9.19,15.54,9.19,true
Absorvente Externo Intimus Noturno Cobertura Seca Com Abas 30 Unidades,Intimus,https://www.drogariasaopaulo.com.br/absorvente-intimus-noturno-cobertura-seca-com-abas-30-unidades/p,"Para noites mais tranquilas, escolha certo. O Absorvente Intimus® Noturno extra proteção absorve rápido e previne vazamentos. Isso só seria possível pela dupla área de absorção: No centro e atrás, onde você mais precisa de proteção. Além de distribuir o fluxo por todo o absorvente, ainda conta com abas que se encaixam perfeitamente prevenindo que o absorvente se mova. Ideal para todos os fluxos, especialmente intensos. O Absorvente Intimus® Noturno extra proteção tem Tecnologia Odor Block e controle de odores.",704067,7896007550906,27.99,27.99,27.99,true
Kit Sabonete em Barra Nivea Creme Care 6 Unidades 90g Cada,Nivea,https://www.drogariasaopaulo.com.br/kit-sabonete-hidratante-nivea-creme-care-leve-6-pague-5-90g/p,"O que é?\nSabonete hidratante em barra para cuidar da sua pele durante o banho. Cuidado único de NIVEA especial para você. Aproveite!\n\nPara que serve o Sabonete em Barra Hidratante Nivea Creme Care?\nKit com 6 unidades para facilitar o seu dia a dia. Com o cheirinho NIVEA Creme, limpa e deixa a pele macia mesmo após o banho. Sabonete glicerinado.\n\nBenefícios e diferenciais\n- Exclusivo ingrediente do NIVEA Creme – Eucerit®\n- Fragrância NIVEA Creme\n- Sensação de pele macia e hidratada\n- Dermatologicamente testado\n\nComo usar o Sabonete em Barra Nivea Creme Care?\nMassageie suavemente na pele molhada até formar espuma. Enxágue com água em abundância.\n\nUma unidade de embalagem contém 90g",695416,4005900701367,21.99,25.99,21.99,true
Fralda Pampers Supersec M 52 Unidades,Pampers,https://www.drogariasaopaulo.com.br/fralda-pampers-supersec-m-52-unidades/p,"Pampers Supersec mantém seu bebê mais seco do que outras fraldas* por 1 noite inteira, porque somente Pampers Supersec tem canais extra absorventes exclusivos, que distribuem o xixi uniformemente e impedem que ele entre em contato com a pele do seu bebê. Então, você muda menos e economiza mais. \r\n•\t1 Pampers = 1 noite* seco\r\n•\t1 Pampers mantém seu bebê mais seco do que outras fraldas* por 1 noite inteira!\r\n•\t1 camada extra de absorção impede que o xixi entre em contato com a pele do seu bebê\r\n•\tCobertura tipo tecido*. *Oferece mais conforto para o seu bebê\r\n•\tMagic Gel: absorve e retém a umidade dentro da fralda\r\n•\tFitas reajustáveis, bastão e de colagem, permitindo que você ajuste o quanto precisar, sem danificar a fralda\r\n•\t*Pode variar de acordo com os hábitos e as características do bebê",688088,7500435132794,61.39,61.39,61.39,true
Creme Corporal ISDIN Woman Antiestrias 245g,Isdin,https://www.drogariasaopaulo.com.br/creme-antiestrias-isdin-woman-250ml/p,"O Creme Woman ISDIN Antiestrias possui fórmula com Centella Asiática, Óleo de Rosa Mosqueta e Vitamina E com ação antioxidante. Previne e reduz as estrias, potencializando a elasticidade da sua pele, além de proporcionar hidratação intensa de rápida absorção. Modo de usar: Aplicar duas vezes ao dia, (uma da manhã e outra na hora de dormir), nas áreas mais relaxadas durante a gravidez ou mudanças na massa corporal, massageando suavemente até absorver.",683965,8429420142916,136.9,136.9,136.9,true
Desodorante Adidas Aerosol Climacool Masculino 150ml,Adidas,https://www.drogariasaopaulo.com.br/desodorante-adidas-aerosol-climacool-masculino-150ml/p,"O Desodorante Aerosol Adidas Masculino é a melhor opção para evitar os incômodos da transpiração. Seja inverno ou verão, o desodorante faz parte da higiene diária e é indispensável na vida de qualquer pessoa. Disponíveis em versão desodorante ou antitranspirante, normalmente esses produtos tem como principal característica segurar o suor e reduzir o odor causado pelas bactérias. Para pessoas que apenas transpiram muito, sem mau cheiro, o ideal é usar apenas antitranspirante. Escolha a fragrância que melhor lhe agrade e tenha um dia mais fresquinho e agradável.",634387,7891350032963,15.29,15.29,15.29,true
Gel Cicatricure para Cicatrizes e Estrias 30g,Cicatricure,https://www.drogariasaopaulo.com.br/cicatricure-gel-30ml/p,"• [TECNOLOGIA INOVADORA PARA CICATRIZES E ESTRIAS] Cicatricure Gel oferece tecnologia inovadora que diminui o tamanho de cicatrizes e estrias.\r\n\r\n\r\n• [TEXTURA E COLORAÇÃO] Especificamente desenvolvido para melhorar a textura e coloração de cicatrizes e estrias brancas e vermelhas.\r\n\r\n\r\n• [INGREDIENTES] Entre os principais ingredientes da fórmula Cicatricure gel tem na sua composição: Extrato de cebola (Allium cepa L), Extrato de camomila (Chamomilla recutita), Extrato de tomilho (Thymus vulgaris), Extrato de conchas marinhas (Ostrea shell), Extrato da folha de nogueira (Juglans regia leaf), Extrato babosa (Aloe barbadensis), Extrato de Centela (Centella asiática) e Óleo de bergamota (Citrus aurantium bergamia).\r\n\r\n\r\n• [RESULTADOS COMPROVADOS] 88% das mulheres que participaram de um teste com Cicatricure Gel viram a diferença*\r\n\r\n\r\n* Estudo externo de eficácia cosmética.\r\n\r\n\r\n• [MODO DE USO] Aplique 4 vezes ao dia sobre a região afetada, massageando até a completa absorção. Recomenda-se dois meses de uso contínuo para o tratamento completo.\r\n\r\n\r\nCICATRICURE GEL foi especificamente desenvolvido para melhorar a pele com CICATRIZES e ESTRIAS. Sua tecnologia inovadora hidrata e ajuda a melhorar significativamente a textura, coloração e tamanho de cicatrizes e ESTRIAS BRANCAS e VERMELHAS. Sua pele suavizada e com MARCAS minimizadas. \r\n\r\nTratamento indicado para todos os tipos de pele.",279986,7898949409625,25.29,32.99,25.29,true
Desogestrel 150mcg + Etinilestradiol 20mcg Genérico Eurofarma 21 Comprimidos,Eurofarma,https://www.drogariasaopaulo.com.br/desogestrel-150mcg-etinilestradiol-20mcg-generico-eurofarma-21-comprimidos/p,"Desogestrel 150mcg + Etinilestradiol 20mcg Genérico Eurofarma 21 Comprimidos é um anticoncepcional oral combinado (pílula combinada). Cada comprimido contém uma pequena quantidade de dois diferentes hormônios femininos: o desogestrel (um progestagênio) e o etinilestradiol (um estrogênio). Por causa das pequenas quantidades de hormônios, desogestrel + etinilestradiol é considerado um anticoncepcional oral de dose baixa. Como todos os comprimidos da cartela combinam os mesmos hormônios na mesma dose, ele é considerado um anticoncepcional oral combinado monofásico.",185914,7891317448936,10.99,36.61,10.99,true
Fio Dental Oral-B Essential Floss Encerado Menta 50m,Oral B,https://www.drogariasaopaulo.com.br/fio-dental-oral-b-essential-floss-encerado-menta-50m/p,"O Fio Dental Oral-B é produzido com tecnologia exclusiva e materiais especialmente desenvolvidos para assegurar maior resistência ao rompimento e desfiamento, facilidade de deslizamento entre os dentes e suavidade para as gengivas e dedos",89010,7800005082222,14.69,18.29,14.69,true
"Protetor Solar Hidratante Labial Nivea Sun Protect Alta Proteção FPS 30 4,8g",Nivea,https://www.drogariasaopaulo.com.br/protetor-solar-labial-nivea-sun-protect-fps-30-4--8g/p,"Cuide dos seus lábios e os proteja com NIVEA Sun Protect! O Protetor Solar Hidratante Labial NIVEA Sun Protect FPS 30 oferece hidratação profunda por 24 horas, além de alta proteção contra os raios UVA e UVB .\nSua fórmula exclusiva com FPS 30 é enriquecida com óleos de abacate e jojoba de origem natural, além de ser resistente à água, para garantir lábios protegidos de forma eficaz dos efeitos nocivos solares.\nSeu formato em bastão é prático e desliza facilmente para manter seus lábios sempre protegidos contra o ressecamento enquanto você aproveita o melhor do sol.\nDermatologicamente testado, o NIVEA Sun Protect é o item essencial para acompanhar você na praia, na piscina e ao ar livre, mantendo seus lábios sempre protegidos e bem cuidados. Compre agora, receba em casa e se surpreenda com lábios macios e saudáveis sempre.  \n\n• 24 horas de hidratação profunda  \n• Alta proteção contra os raios UVA/UVB – FPS 30  \n• Com óleos de abacate e jojoba de origem natural  \n• Resistente à água  \n• Embalagem reciclável  \n• Dermatologicamente testado  \n• Livre de óleo mineral",87300,7890704851335,17.9,21.9,17.9,true
Vitamina C Targifor Cewin 1g Laranja Sem Açúcar 10 Comprimidos Efervescente,Sanofi,https://www.drogariasaopaulo.com.br/cewin-efervescente-laranja-s-acucar-1g-sanofi-aventis-10-comprimidos/p,"Cewin mudou e agora se chama Targifor Cewin: a mesma fórmula, em uma nova\nmarca e com uma nova embalagem.\nTargifor Cewin é um suplemento alimentar de Vitamina C efervescente, indicado no\nfortalecimento da imunidade, com ação antioxidante e manutenção do metabolismo\nenergético.",36730,7891058001520,10.99,18.49,10.99,true
