productName,brand,link,description,skuId,ean,Price,ListPrice,PriceWithoutDiscount,IsAvailable
"Dutam 0,5+0,4mg Zodiac 30 Cápsulas",Zodiac,https://www.drogariasaopaulo.com.br/dutam-30-capsulas-duras-de-liberacao-prolongada-zodiac/p,"Como age o Dutam?\r\n Este medicamento é uma combinação de dois fármacos com mecanismos de ações complementares para tratar os sintomas de pacientes com HPB: dutasterida, um inibidor duplo da 5 a-redutase (5-ARI) e cloridrato de tansulosina, um antagonista dos a1a-adrenoreceptores.\r\n \r\n Indicações\r\n Trata e previne a progressão da Hiperplasia Prostática Benigna (HPB), através do alívio dos sintomas, reduzindo o tamanho (volume) da próstata, melhorando o fluxo urinário e reduzindo o risco de retenção urinária aguda (RUA) e a necessidade de cirurgia relacionada à HPB.\r\n \r\n Contraindicações\r\n Contraindicado em pacientes com hipersensibilidade conhecida a dutasterida, cloridrato de tansulosina, outros inibidores de 5- alfa redutase ou qualquer componente da fórmula. Este medicamento é contraindicado para uso por mulheres e crianças.",649015,7892953003558,100.99,116.89,100.99,true
Nactali 75mcg 84 Comprimidos Revestidos,Libbs,https://www.drogariasaopaulo.com.br/nactali-75mcg-3x28-comprimidos-revestidos/p,"Nactali é um contraceptivo hormonal progestagénico, sendo constituído pela hormona sintética desogestrel (75 mcg de desogestrel).",423432,7896094208124,103.99,123.59,103.99,true
Torsilax Neo Química 12 Comprimidos,Neo Química,https://www.drogariasaopaulo.com.br/torsilax-12-comprimidos/p,"Torsilax Neo Química 12 Comprimidos  apresenta uma composição relaxante muscular, anti-inflamatória e analgésica (ação contra a dor), indicada no tratamento do reumatismo, o qual em geral, está associado a queixas como a dor e sinais inflamatórios como inchaço, calor local e eventual limitação de mobilidade. TORSILAX® por ter em sua composição uma associação de medicamentos irá agir da seguinte forma: o carisoprodol é um relaxante muscular, que reduz indiretamente a tensão da musculatura esquelética em seres humanos.",322458,7896714218267,10.99,11.53,10.99,true
Dramin B6 25mg/5mg Hypera 30ml,Hypera Pharma,https://www.drogariasaopaulo.com.br/dramin-b6-25mg5mg-takeda-30ml/p,"Medicamento versátil que ajuda a tratar diversos tipos de males à saúde, auxilia principalmente no combate aos sintomas de enjoo, tontura e vômitos em geral. Possui em sua composição a vitamina B6, que participa da síntese de algumas substâncias cerebrais importantes, atuando em áreas do sistema nervoso central responsáveis pela ocorrência de náuseas e vômitos. O Dramin B6 25mg/5mg Takeda 30ml tem início de ação geralmente entre 15 e 30 minutos após sua ingestão, tendo duração do efeito média de 4 a 6 horas.",281840,7896094922075,21.79,23.17,21.79,true
"Rinosoro Sic 0,9% Spray 50ml",Mantecorp Skincare,https://www.drogariasaopaulo.com.br/rinosoro-sic-spray-9-0mg-50ml/p,"O Rinosoro Spray é uma solução nasal estéril isenta de conservante destinada como fluidificante, descongestionante e umidificante nasal. Auxilia no tratamento de outras patologias respiratórias tais como rinite alérgica, rinossinusite, sinusite, gotejamento pós-nasal e pós-operatório de cirurgia rinossinusal. Rinosoro age diluindo a secreção nasal, favorecendo, portanto a eliminação do muco. Ele é utilizado como diluente das secreções nasais nos resfriados, rinites e em quaisquer outras condições relacionadas ao ressecamento da mucosa nasal, como baixa umidade do ar, ar condicionado e poluição.",152684,7897322704593,22.99,32.6,22.99,true
Escova de Dente Infantil Bitufo Cocoricó Grandinhos Ultramacia para 2 a 5 anos 1 Unidade,Bitufo,https://www.drogariasaopaulo.com.br/escova-de-dente-infantil-bitufo-cocorico-extra-macia-4-a-24-meses-1-unidade/p,"Escova de Dente Infantil Bitufo Cocoricó Grandinhos foi especialmente desenvolvida para as crianças entre 2 a 5 anos. Ela tem a cabeça pequena, cerdas ultramacias arredondadas e cabo anatômico.\nAtenção: esse produto possui as cores sortidas e a escolha é feita aleatoriamente no momento do envio do pedido. Disponível em amarelo e branco; rosa e branco e azul e branco.",754323,7896114312879,12.99,12.99,12.99,true
Benerva 300mg Cellera Farma 60 Cápsulas,Cellera Farma,https://www.drogariasaopaulo.com.br/benerva-300mg-cellera-farma-60-capsulas/p,Benerva 300mg Cellera Farma 60 Cápsulas,746746,7893454714523,55.79,59.63,55.79,true
Desodorante Adidas Aerosol Climacool Masculino 150ml,Adidas,https://www.drogariasaopaulo.com.br/desodorante-adidas-aerosol-climacool-masculino-150ml/p,"O Desodorante Aerosol Adidas Masculino é a melhor opção para evitar os incômodos da transpiração. Seja inverno ou verão, o desodorante faz parte da higiene diária e é indispensável na vida de qualquer pessoa. Disponíveis em versão desodorante ou antitranspirante, normalmente esses produtos tem como principal característica segurar o suor e reduzir o odor causado pelas bactérias. Para pessoas que apenas transpiram muito, sem mau cheiro, o ideal é usar apenas antitranspirante. Escolha a fragrância que melhor lhe agrade e tenha um dia mais fresquinho e agradável.",634387,7891350032963,15.29,15.29,15.29,true
Gel Cicatricure para Cicatrizes e Estrias 30g,Cicatricure,https://www.drogariasaopaulo.com.br/cicatricure-gel-30ml/p,"• [TECNOLOGIA INOVADORA PARA CICATRIZES E ESTRIAS] Cicatricure Gel oferece tecnologia inovadora que diminui o tamanho de cicatrizes e estrias.\r\n\r\n\r\n• [TEXTURA E COLORAÇÃO] Especificamente desenvolvido para melhorar a textura e coloração de cicatrizes e estrias brancas e vermelhas.\r\n\r\n\r\n• [INGREDIENTES] Entre os principais ingredientes da fórmula Cicatricure gel tem na sua composição: Extrato de cebola (Allium cepa L), Extrato de camomila (Chamomilla recutita), Extrato de tomilho (Thymus vulgaris), Extrato de conchas marinhas (Ostrea shell), Extrato da folha de nogueira (Juglans regia leaf), Extrato babosa (Aloe barbadensis), Extrato de Centela (Centella asiática) e Óleo de bergamota (Citrus aurantium bergamia).\r\n\r\n\r\n• [RESULTADOS COMPROVADOS] 88% das mulheres que participaram de um teste com Cicatricure Gel viram a diferença*\r\n\r\n\r\n* Estudo externo de eficácia cosmética.\r\n\r\n\r\n• [MODO DE USO] Aplique 4 vezes ao dia sobre a região afetada, massageando até a completa absorção. Recomenda-se dois meses de uso contínuo para o tratamento completo.\r\n\r\n\r\nCICATRICURE GEL foi especificamente desenvolvido para melhorar a pele com CICATRIZES e ESTRIAS. Sua tecnologia inovadora hidrata e ajuda a melhorar significativamente a textura, coloração e tamanho de cicatrizes e ESTRIAS BRANCAS e VERMELHAS. Sua pele suavizada e com MARCAS minimizadas. \r\n\r\nTratamento indicado para todos os tipos de pele.",279986,7898949409625,25.29,32.99,25.29,true
Desogestrel 150mcg + Etinilestradiol 20mcg Genérico Eurofarma 21 Comprimidos,Eurofarma,https://www.drogariasaopaulo.com.br/desogestrel-150mcg-etinilestradiol-20mcg-generico-eurofarma-21-comprimidos/p,"Desogestrel 150mcg + Etinilestradiol 20mcg Genérico Eurofarma 21 Comprimidos é um anticoncepcional oral combinado (pílula combinada). Cada comprimido contém uma pequena quantidade de dois diferentes hormônios femininos: o desogestrel (um progestagênio) e o etinilestradiol (um estrogênio). Por causa das pequenas quantidades de hormônios, desogestrel + etinilestradiol é considerado um anticoncepcional oral de dose baixa. Como todos os comprimidos da cartela combinam os mesmos hormônios na mesma dose, ele é considerado um anticoncepcional oral combinado monofásico.",185914,7891317448936,10.99,36.61,10.99,true
Vitamina C Targifor Cewin 1g Laranja Sem Açúcar 10 Comprimidos Efervescente,Sanofi,https://www.drogariasaopaulo.com.br/cewin-efervescente-laranja-s-acucar-1g-sanofi-aventis-10-comprimidos/p,"Cewin mudou e agora se chama Targifor Cewin: a mesma fórmula, em uma nova\nmarca e com uma nova embalagem.\nTargifor Cewin é um suplemento alimentar de Vitamina C efervescente, indicado no\nfortalecimento da imunidade, com ação antioxidante e manutenção do metabolismo\nenergético.",36730,7891058001520,10.99,18.49,10.99,true
Daflon 500mg Servier 60 Comprimidos Revestidos,Servier,https://www.drogariasaopaulo.com.br/daflon-500mg-servier-60-comprimidos-revestidos/p,Daflon 500mg também é indicado para o tratamento dos sintomas funcionais relacionados à insuficiência venosa do plexo hemorroidário. Alívio dos sinais e sintomas pré e pós operatórios de safenectomia. Alívio dos sinais e sintomas pós-operatórios de hemorroidectomia. Alívio da dor pélvica crônica associada à Síndrome da Congestão Pélvica. Não deve ser utilizado nos casos de hipersensibilidade previamente conhecida a substância ativa ou a qualquer um dos componentes da fórmula. Este medicamento é contraindicado para o uso em crianças.,26670,7898029551787,176.0,211.73,176.0,true
Hidratante Labial Carmed BFF Rosa Glitter Tutti Frutti Efeito Gloss 10g,Carmed,https://www.drogariasaopaulo.com.br/hidratante-labial-carmed-bff-rosa-glitter-tutti-frutti-efeito-gloss-10g/p,"Carmed BFF Rosa Glitter é um hidratante labial cor rosa com glitter com aroma de tutti frutti, efeito gloss e alto poder de hidratação. Desenvolvido em parceria com Maísa.",831611,7897947617506,29.99,29.99,29.99,true
Fralda Infantil Pampers Supersec G Pacote 80 Unidades,Pampers,https://www.drogariasaopaulo.com.br/fralda-infantil-pampers-supersec-g-pacote-80-unidades/p,Fralda Infantil Pampers Supersec G Pacote 80 Unidades,818852,7500435132831,96.99,96.99,96.99,true
Loção Hidratante CeraVe para Pele Seca a Extra Seca 50ml,Cerave,https://www.drogariasaopaulo.com.br/locao-hidratante-cerave-corporal-50ml/p,"Tecnologia MVE: Este sistema de liberação patenteado libera continuamente ingredientes hidratantes para uma hidratação 24 horas.\n\nCeramidas: Essenciais para uma pele saudável, as ceramidas ajudam a restaurar e manter a barreira natural da pele.\n\nÁcido hialurônico: Este ingrediente atrai hidratação para a superfície da pele e ajuda a pele a reter a umidade.\n\nNão comedogênica e sem perfume.\n\nDesenvolvido em conjunto com dermatologistas.",812048,7908615015484,34.89,34.99,34.89,true
Protetor Solar Episol Uniformizador Smart Color 40ml,Mantecorp Skincare,https://www.drogariasaopaulo.com.br/protetor-solar-episol-uniformizador-smart-color-40ml/p,"Recomendações e Orientações :\nAlta proteção UVA e UVB.\nEste produto ajuda a prevenir as queimaduras solares.\nAdvertência :\nEm caso de irritação ou alergia, descontinuar o uso do produto, caso persista, procure assistência médica.\nNão ingerir.\nEm caso de contato acidental com os olhos, enxaguar abundantemente.\nSe a quantidade aplicada não for adequada, o nível de proteção será significativamente reduzido.\nUso externo.\nEste produto não oferece nenhuma proteção contra insolação.\nEvite exposição prolongada das crianças ao sol.\nMantenha fora do alcance das crianças.",803707,7891142205735,69.9,89.99,69.9,true
Sérum Demaquilantes Bioré Make Up Removedor 230ml,Bioré,https://www.drogariasaopaulo.com.br/serum-demaquilantes-biore-make-up-removedor-230ml/p,"Novo Demaquilante Facial Bioré Sérum de Limpeza remove completamente até as maquiagens mais resistentes, deixando a pele suave e macia.\n\nUm demaquilante que deixa e pele hidratada, perfeitamente limpa e sem resíduos é o produto dos sonhos das brasileiras.\n\nPensando nesta combinação altamente desejada de limpeza eficiente e pele macia e umectada, a Bioré, marca líder em demaquilantes no Japão, trouxe para o Brasil o novo Sérum Demaquilante, com fórmula à base de água e componentes hidratantes, que pode ser usado até mesmo durante o banho. Muito fácil de aplicar, este sérum demaquilante espalha facilmente na pele, removendo até as maquiagens mais resistentes.\n\nO Sérum Demaquilante Bioré é um demaquilante de última geração que remove a maquiagem, até mesmo com o rosto e as mão molhadas.\n\nFormulado a partir de 40% de ingredientes hidratantes, o Sérum Demaquilante Bioré trata a pele prevenindo o ressecamento e promovendo hidratação suave enquanto remove efetivamente todo traço de maquiagem pesada ou à prova d’água.\n\nAssim, O Sérum Demaquilante Bioré remove completamente toda e qualquer maquiagem, incluindo máscara à prova d’água, delineador, batom e base. É indicado para quem busca demaquilantes que combinam limpeza e hidratação.\n\nSeus principais benefícios são: remove completamente até as maquiagens mais resistentes, deixando a pele macia e umectada; pode ser usado durante o banho; enxagua facilmente com agua e dispensa uso de algodão.\n\nModo de usar:\n\nO ritual de beleza com o Serum Demaquilante Bioré deve ser feito aplicando o produto direto nas mãos, sem algodão, e massageando-o delicadamente sobre o rosto para remover a maquiagem, inclusive máscara à prova d’água. Para finalizar, enxágue abundantemente com água. Não é necessário uso de sabonete facial após a aplicação",782050,4901301263049,61.39,83.99,61.39,true
Sérum Payot Retinol Vegetal Multirenovador 30ml,Payot,https://www.drogariasaopaulo.com.br/serum-payot-retinol-vegetal-multirenovador-30ml/p,"SERUM RETINOL MULTIRENOVADOR PAYOT CUIDADOS COM A PELE LIVRE DE PARABENOS, TESTADOS DERMATOLOGICAMENTE , AJUDA NA REGENERAÇÃO CELULAR DA FACE E AREA DOS OLHOS,AUXILIA NA REDUÇÃO DE RUGAS DE EXPRESSÃO COMPLEMENTA TRATAMENTO ANTI IDADE.",793655,7896609546000,62.99,62.99,62.99,true
"Batom Vult Hidra Lips Rose Gold 3,6g",Vult,https://www.drogariasaopaulo.com.br/batom-vult-hidra-lips-rose-gold-3-6g/p,"O Batom Hidra Lips possui hidratação profunda por 5h, hidrata e cuida dos lábios contendo Óleo de Rícino, Ácido Hialurônico e Vitamina E. Suas cores possuem alta pigmentação já na primeira aplicação, textura cremosa confortável. E claro, é vegano e cruelty free. Além disso, todas as cores possuem Tecnologia Real Color: alta pigmentação e cores fiéis da embalagem à sua pele.",820873,7899852018225,21.99,21.99,21.99,true
Base Mate Boca Rosa Beauty By Payot Antonia 30ml,Payot,https://www.drogariasaopaulo.com.br/base-mate-boca-rosa-beauty-by-payot-antonia-30ml/p,"base liquida com avabamento matte.hipoalergenica oferece alta cobertura permite construir camadas no make. É resistente a agua,proporciona loga duração redua completamente as imperfeições da pele sendo ideal para pele oleosas. Alem disso, deixa seu rosto sequinho evita que o brilho apareça.",788201,7896609546109,67.39,67.39,67.39,true
Esmalte Drica Intensificador Tratamento 8ml,DRICA,https://www.drogariasaopaulo.com.br/esmalte-drica-intensificador-tratamento-8ml/p,"ESMALTE DRICA TRATAMENTO - BASE INTENSIFICADORA  - 8ML cada. Com uma fórmula de alta performance, que contêm substâncias como silicone e agentes violetas, a base intensificadora dá uma tonalidade muito mais intensa e um super brilho. Álém de eliminar de vez as temidas bolinhas e amassadinhos do esmalte.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          \n\n- Secagem rápida\n                                                                                                                                                                                                                                 - Longa duração\n                                                                                                                                                                                               - Super brilho                                                                                                                                                                                                                                 \n                                                                                                                                                                                              \nModo de usar: Após aplicar a segunda camada de esmalte, aguarde um instante, em seguida aplique a base intensificadora.",775851,7898328993349,2.69,2.69,2.69,true
Kit Loção Hidramais Hidratante Corporal Colágeno e Vitamina 500ml + 500ml,Hidramais,https://www.drogariasaopaulo.com.br/kit-locao-hidramais-hidratante-corporal-colageno-e-vitamina-500ml---500ml/p,"Para que serve?: Novas fórmulas enriquecidas com colágeno vegetal, hidratação e vitalidade diária. Sensorial surpreendente!\n\nBenefícios e Diferenciais: A Loção Hidratante possui formulação leve, não oleosa e é enriquecida duplamente com Colágeno Vegetal e Vitamina E, que tem alta ação hidratante, combate a flacidez e aumenta a firmeza da pele. Com uma fragrância sofisticada e aconchegante.\n\nComo usar?: Aplique o produto na pele e massageie até sua completa absorção",775177,7896369162267,18.49,18.49,18.49,true
Caixa com 50 Máscaras Cirúrgicas 3 Camadas Preto Multilaser Saúde - HC367,Multilaser,https://www.drogariasaopaulo.com.br/caixa-com-50-mascaras-cirurgicas-3-camadas-preto-multilaser-saude---hc367-935129965/p,"A Máscara de Proteção da linha Multilaser Saúde foi desenvolvida para minimizar a contaminação por bactérias, vírus e secreções respiratórias.Tripla proteção com filtro;Tamanho único e ajustável;Clipagem nasal (metálico) ajuste perfeito e fim dos óculos embaçadosPolipropileno: atóxico e hipoalérgico que não causa irritações no rosto;Uso único e descartável, não estéril;Registro ANVISA e normas técnicas de acordo com a NBR 15052Gramatura: 25g/m²;Índices: EFP =98% | BFE =95%;Tirantes elásticos: Nylon 65% e Spandex 35%3 meses de garantia.Imagens Meramente Ilustrativas.",935129962,7908414432086,8.69,8.69,8.69,true
Batom Líquido Bruna Tavares Matte Victoria 4ml,Bruna Tavares,https://www.drogariasaopaulo.com.br/batom-liquido-bruna-tavares-matte-victoria-4ml/p,"Um batom líquido de alta pigmentação e longa duração, que oferece hidratação graças à vitamina E presente na fórmula.\nTodas as cores possuem acabamento matte aveludado e textura confortável, que deixa os lábios lisinhos. A fórmula do BT Batom Líquido é enriquecida com vitamina E, o que garante hidratação ao longo do uso. Além disso, a composição é livre de parabenos e parafinas.             Aplique o BT Batom Líquido por toda a boca, usando o aplicador para espalhar uniformemente a cor por todo o lábio. Para um acabamento perfeito, espere o batom secar completamente após a aplicação.",786764,7896032632523,39.99,39.99,39.99,true
Kit Dermage Protetor Solar Photoage Stick Incolor FPS99 12g + Água Micelar Hyaluage 120ml,Dermage,https://www.drogariasaopaulo.com.br/kit-dermage-protetor-solar-photoage-stick-incolor-fps99-12g-agua-micelar-hyaluage-120ml/p,"Proteção solar extrema com cobertura invisível. Com FPS 99 e FPUVA 34, o Photoage Stick Incolor é um filtro solar indicado para uso diário. Sua resistência à água e ao suor o tornam ideal também para uso durante a prática de atividades físicas e em crianças.\r\nLimpa, demaquila e purifica cuidando da sua pele. O Hyaluage Micelar foi desenvolvido para promover a limpeza profunda, removendo impurezas e maquiagem de forma eficaz e sem agredir a pele. Sua formulação com ativo hialurônico vegetal e Aloe Vera possui ação hidratante e calmante, além de não irritar os olhos.",935251545,7895389160826,152.9,192.89,152.9,true
Pincel para Cílios e Sobrancelhas Kiss Ruby 1 Unidade,Kiss,https://www.drogariasaopaulo.com.br/pincel-para-cilios-e-sobrancelhas-kiss-ruby-1-unidade/p,"Encaminhar textos com as informações:\nLash&Brow Comb, pente para cílios e sobrancelhas da Ruby Kisses. De um lado, um pincel super resistente feito de aço inox que remove os excesso de máscara deixando os cílios definidos e SE-PA-RA-DINHOS em segundos! Do outro lado um pente de topo reto que penteia os pelos da sobrancelha de modo fácil e natural. Além disso, devido as suas cerdas densas e compactadas, é ideal para aplicação de pomadas modeladoras para fazer penteados como coques e \",803383,649674049917,37.99,37.99,37.99,true
Esmalte OPI Nail Lacquer Berlin There Done That 15ml,O.P.I,https://www.drogariasaopaulo.com.br/esmalte-opi-nail-lacquer-berlin-there-done-that-15ml/p,Esmalte OPI Nail Lacquer Berlin There Done That 15ml,759058,94100002590,39.99,39.99,39.99,true
Taiff Professional Style Azul 210°C - Chapinha Bivolt,Taiff,https://www.drogariasaopaulo.com.br/taiff-professional-style-azul-210°c---chapinha-bivolt-935246972/p,Taiff Professional Style Azul 210°C - Chapinha Bivolt,935246967,7898588111989,285.0,327.6,285.0,true
